# Time(ns)	Amplitude
0.00 200.15
1.01 200.15
2.02 199.78
3.03 200.09
4.03 199.39
5.04 199.81
6.05 199.96
7.06 200.00
8.07 199.56
9.08 200.05
10.08 200.18
11.09 199.84
12.10 199.78
13.11 200.39
14.12 200.29
15.13 200.17
16.13 200.20
17.14 204.07
18.15 206.36
19.16 207.07
20.17 207.00
21.18 206.05
22.18 206.34
23.19 205.75
24.20 205.10
25.21 206.25
26.22 211.21
27.23 213.07
28.24 213.24
29.24 213.58
30.25 212.34
31.26 211.89
32.27 210.46
33.28 210.05
34.29 211.09
35.29 213.01
36.30 213.00
37.31 211.94
38.32 211.55
39.33 217.63
40.34 219.61
41.34 220.34
42.35 219.23
43.36 218.22
44.37 216.49
45.38 214.78
46.39 213.72
47.39 212.90
48.40 211.52
49.41 210.65
50.42 209.65
51.43 208.10
52.44 208.16
53.45 207.46
54.45 206.26
55.46 205.82
56.47 205.23
57.48 205.18
58.49 204.60
59.50 203.77
60.50 203.74
61.51 203.31
62.52 202.88
63.53 202.44
64.54 203.02
65.55 204.89
66.55 205.79
67.56 206.11
68.57 206.23
69.58 206.09
70.59 205.69
71.60 205.52
72.61 205.22
73.61 204.22
74.62 204.36
75.63 203.26
76.64 203.17
77.65 202.98
78.66 202.60
79.66 202.16
80.67 202.59
81.68 201.53
82.69 201.58
83.70 201.71
84.71 201.02
85.71 201.56
86.72 201.24
87.73 201.21
88.74 200.81
89.75 201.43
90.76 201.04
91.76 201.05
92.77 200.90
93.78 200.61
94.79 200.59
95.80 201.03
96.81 201.03
97.82 200.57
98.82 200.64
99.83 200.06
100.84 200.38
101.85 200.28
102.86 200.44
103.87 200.11
104.87 200.26
105.88 200.19
106.89 200.50
107.90 199.65
108.91 200.63
109.92 199.95
110.92 200.23
111.93 200.16
112.94 200.00
113.95 199.84
114.96 200.25
115.97 199.78
116.97 199.91
117.98 200.21
118.99 200.20
120.00 199.91
