# Time(ns)	Amplitude
0.00 199.72
1.01 199.60
2.02 200.14
3.03 199.92
4.03 200.19
5.04 200.17
6.05 199.85
7.06 200.20
8.07 199.68
9.08 200.04
10.08 199.60
11.09 199.74
12.10 200.00
13.11 201.70
14.12 204.29
15.13 205.56
16.13 206.05
17.14 205.31
18.15 205.31
19.16 204.91
20.17 204.55
21.18 204.47
22.18 203.72
23.19 203.89
24.20 203.26
25.21 203.56
26.22 202.48
27.23 202.21
28.24 202.18
29.24 202.06
30.25 201.87
31.26 201.28
32.27 202.02
33.28 203.58
34.29 203.61
35.29 204.11
36.30 203.88
37.31 203.71
38.32 203.45
39.33 207.40
40.34 210.56
41.34 211.40
42.35 211.94
43.36 210.88
44.37 210.94
45.38 209.29
46.39 209.09
47.39 208.08
48.40 207.60
49.41 206.75
50.42 205.75
51.43 205.66
52.44 205.06
53.45 204.68
54.45 203.73
55.46 203.93
56.47 202.79
57.48 202.75
58.49 202.66
59.50 202.38
60.50 201.79
61.51 201.93
62.52 202.09
63.53 201.65
64.54 201.01
65.55 201.02
66.55 201.20
67.56 201.11
68.57 201.01
69.58 201.05
70.59 201.08
71.60 201.01
72.61 200.35
73.61 200.15
74.62 199.74
75.63 200.53
76.64 200.16
77.65 200.11
78.66 200.78
79.66 200.39
80.67 199.91
81.68 200.07
82.69 200.49
83.70 200.46
84.71 200.48
85.71 200.62
86.72 200.03
87.73 200.19
88.74 200.38
89.75 200.19
90.76 200.64
91.76 200.56
92.77 200.10
93.78 202.32
94.79 205.28
95.80 208.92
96.81 212.75
97.82 213.20
98.82 213.59
99.83 212.70
100.84 211.97
101.85 211.04
102.86 210.20
103.87 209.37
104.87 208.75
105.88 207.46
106.89 206.90
107.90 205.57
108.91 205.39
109.92 204.74
110.92 204.88
111.93 204.26
112.94 203.75
113.95 203.97
114.96 203.42
115.97 202.45
116.97 202.45
117.98 202.22
118.99 201.52
120.00 202.09
