# Time(ns)	Amplitude
0.00 199.33
1.01 199.88
2.02 200.56
3.03 200.04
4.03 200.28
5.04 199.94
6.05 199.66
7.06 199.88
8.07 200.10
9.08 203.34
10.08 204.95
11.09 205.21
12.10 205.24
13.11 204.49
14.12 205.91
15.13 206.54
16.13 207.49
17.14 206.66
18.15 207.05
19.16 206.23
20.17 205.78
21.18 204.75
22.18 204.12
23.19 203.64
24.20 203.80
25.21 203.28
26.22 203.20
27.23 203.15
28.24 202.89
29.24 202.14
30.25 202.13
31.26 202.39
32.27 201.35
33.28 201.35
34.29 201.45
35.29 201.84
36.30 201.27
37.31 201.51
38.32 200.70
39.33 200.99
40.34 200.73
41.34 200.64
42.35 200.14
43.36 200.36
44.37 200.42
45.38 200.39
46.39 200.73
47.39 200.62
48.40 200.50
49.41 200.58
50.42 199.87
51.43 199.69
52.44 200.25
53.45 200.45
54.45 203.66
55.46 205.97
56.47 205.93
57.48 206.43
58.49 205.82
59.50 205.83
60.50 205.46
61.51 204.68
62.52 204.30
63.53 203.83
64.54 203.64
65.55 203.32
66.55 202.70
67.56 203.25
68.57 202.76
69.58 202.03
70.59 201.88
71.60 202.09
72.61 201.99
73.61 201.86
74.62 201.53
75.63 201.42
76.64 201.55
77.65 201.28
78.66 200.83
79.66 200.85
80.67 201.67
81.68 205.82
82.69 207.31
83.70 208.16
84.71 208.01
85.71 208.14
86.72 207.37
87.73 206.94
88.74 205.81
89.75 205.59
90.76 205.17
91.76 204.61
92.77 204.22
93.78 203.78
94.79 203.32
95.80 202.80
96.81 202.98
97.82 202.73
98.82 201.75
99.83 202.27
100.84 202.20
101.85 201.44
102.86 201.88
103.87 204.50
104.87 208.99
105.88 210.91
106.89 211.39
107.90 211.11
108.91 210.74
109.92 209.86
110.92 208.92
111.93 208.39
112.94 207.34
113.95 206.88
114.96 206.36
115.97 205.34
116.97 204.78
117.98 204.07
118.99 204.33
120.00 203.83
