# Time(ns)	Amplitude
0.00 200.36
1.01 199.84
2.02 199.90
3.03 199.95
4.03 199.59
5.04 200.24
6.05 199.77
7.06 199.64
8.07 200.23
9.08 200.18
10.08 200.10
11.09 200.28
12.10 200.16
13.11 200.24
14.12 199.54
15.13 199.44
16.13 199.96
17.14 200.28
18.15 199.97
19.16 199.86
20.17 200.18
21.18 199.96
22.18 199.67
23.19 200.48
24.20 199.99
25.21 200.24
26.22 200.26
27.23 199.68
28.24 200.36
29.24 199.80
30.25 199.80
31.26 200.25
32.27 200.29
33.28 200.70
34.29 200.01
35.29 199.90
36.30 200.56
37.31 199.83
38.32 200.12
39.33 199.97
40.34 199.30
41.34 200.16
42.35 200.10
43.36 200.03
44.37 200.43
45.38 199.61
46.39 200.21
47.39 201.02
48.40 202.49
49.41 203.01
50.42 203.79
51.43 202.79
52.44 203.77
53.45 206.18
54.45 206.75
55.46 206.75
56.47 206.85
57.48 206.59
58.49 206.18
59.50 209.34
60.50 209.73
61.51 209.55
62.52 209.25
63.53 208.30
64.54 207.90
65.55 207.55
66.55 211.96
67.56 213.08
68.57 213.78
69.58 213.04
70.59 212.22
71.60 211.79
72.61 212.21
73.61 215.26
74.62 216.29
75.63 216.55
76.64 215.33
77.65 214.17
78.66 213.62
79.66 212.09
80.67 210.62
81.68 209.98
82.69 208.39
83.70 208.26
84.71 207.03
85.71 206.56
86.72 206.11
87.73 205.81
88.74 204.54
89.75 204.55
90.76 204.02
91.76 203.48
92.77 202.82
93.78 203.16
94.79 202.70
95.80 202.60
96.81 202.58
97.82 202.31
98.82 202.16
99.83 201.86
100.84 201.33
101.85 201.68
102.86 201.23
103.87 201.49
104.87 200.63
105.88 200.97
106.89 201.04
107.90 200.38
108.91 201.07
109.92 200.68
110.92 200.66
111.93 200.59
112.94 200.48
113.95 200.36
114.96 199.99
115.97 200.26
116.97 199.99
117.98 200.08
118.99 200.04
120.00 200.18
