# Time(ns)	Amplitude
0.00 200.07
1.01 200.37
2.02 200.00
3.03 200.32
4.03 200.38
5.04 200.07
6.05 200.31
7.06 199.63
8.07 199.60
9.08 199.69
10.08 199.88
11.09 200.17
12.10 200.10
13.11 199.82
14.12 200.52
15.13 200.28
16.13 200.07
17.14 199.51
18.15 202.39
19.16 204.80
20.17 205.54
21.18 207.91
22.18 208.67
23.19 208.86
24.20 208.35
25.21 207.61
26.22 206.85
27.23 206.54
28.24 205.98
29.24 205.63
30.25 204.88
31.26 205.14
32.27 203.96
33.28 203.84
34.29 203.13
35.29 203.34
36.30 202.96
37.31 202.42
38.32 201.95
39.33 201.48
40.34 201.68
41.34 201.93
42.35 201.43
43.36 201.64
44.37 201.15
45.38 201.14
46.39 201.13
47.39 201.13
48.40 201.18
49.41 200.70
50.42 200.19
51.43 200.75
52.44 200.83
53.45 201.16
54.45 203.54
55.46 206.56
56.47 207.54
57.48 207.83
58.49 207.64
59.50 206.33
60.50 206.70
61.51 208.37
62.52 209.29
63.53 209.23
64.54 208.72
65.55 207.51
66.55 207.41
67.56 206.62
68.57 206.30
69.58 205.52
70.59 205.25
71.60 204.59
72.61 204.23
73.61 204.16
74.62 203.35
75.63 203.33
76.64 203.01
77.65 203.01
78.66 201.94
79.66 202.12
80.67 201.55
81.68 204.83
82.69 205.82
83.70 206.72
84.71 206.81
85.71 206.45
86.72 205.78
87.73 204.99
88.74 204.88
89.75 203.90
90.76 204.12
91.76 203.44
92.77 203.64
93.78 202.83
94.79 202.51
95.80 202.39
96.81 201.74
97.82 201.80
98.82 201.72
99.83 201.20
100.84 201.75
101.85 201.69
102.86 201.48
103.87 200.90
104.87 200.89
105.88 201.32
106.89 200.87
107.90 200.47
108.91 200.68
109.92 200.32
110.92 200.84
111.93 200.29
112.94 200.72
113.95 199.66
114.96 200.97
115.97 201.02
116.97 200.29
117.98 200.24
118.99 200.34
120.00 199.98
