# Time(ns)	Amplitude
0.00 199.66
1.01 200.23
2.02 199.82
3.03 200.17
4.03 199.87
5.04 200.26
6.05 200.37
7.06 199.47
8.07 199.54
9.08 200.03
10.08 200.26
11.09 200.02
12.10 200.52
13.11 199.93
14.12 200.17
15.13 200.13
16.13 199.91
17.14 199.66
18.15 199.60
19.16 199.28
20.17 199.72
21.18 200.23
22.18 200.21
23.19 199.66
24.20 199.90
25.21 200.40
26.22 200.08
27.23 199.79
28.24 205.33
29.24 208.67
30.25 210.82
31.26 211.54
32.27 210.53
33.28 210.23
34.29 208.81
35.29 208.22
36.30 207.02
37.31 207.14
38.32 206.39
39.33 205.85
40.34 207.56
41.34 208.16
42.35 208.53
43.36 207.80
44.37 207.53
45.38 206.73
46.39 206.19
47.39 206.28
48.40 205.37
49.41 204.37
50.42 203.94
51.43 204.06
52.44 203.39
53.45 203.07
54.45 203.13
55.46 202.25
56.47 201.88
57.48 202.12
58.49 201.60
59.50 201.65
60.50 201.31
61.51 201.27
62.52 201.43
63.53 201.12
64.54 200.98
65.55 200.94
66.55 200.91
67.56 200.86
68.57 201.22
69.58 200.87
70.59 200.98
71.60 201.06
72.61 200.34
73.61 200.54
74.62 199.74
75.63 199.48
76.64 204.10
77.65 206.93
78.66 213.37
79.66 217.61
80.67 218.51
81.68 217.86
82.69 217.49
83.70 216.77
84.71 215.08
85.71 213.48
86.72 211.74
87.73 211.47
88.74 210.62
89.75 209.10
90.76 207.84
91.76 207.88
92.77 206.63
93.78 205.75
94.79 205.74
95.80 205.34
96.81 204.14
97.82 203.88
98.82 203.82
99.83 203.50
100.84 203.22
101.85 202.71
102.86 202.37
103.87 201.76
104.87 202.35
105.88 202.14
106.89 201.46
107.90 203.48
108.91 206.34
109.92 207.56
110.92 208.17
111.93 207.54
112.94 207.13
113.95 206.49
114.96 206.14
115.97 205.74
116.97 205.21
117.98 204.65
118.99 203.81
120.00 203.57
