# Time(ns)	Amplitude
0.00 200.00
1.01 199.81
2.02 199.61
3.03 200.14
4.03 200.50
5.04 199.63
6.05 199.79
7.06 199.36
8.07 199.74
9.08 199.93
10.08 199.68
11.09 200.36
12.10 200.17
13.11 200.21
14.12 200.19
15.13 200.14
16.13 200.33
17.14 199.59
18.15 200.11
19.16 200.39
20.17 199.85
21.18 200.40
22.18 199.81
23.19 200.04
24.20 199.94
25.21 200.50
26.22 199.45
27.23 199.82
28.24 200.06
29.24 199.88
30.25 200.22
31.26 200.00
32.27 199.93
33.28 199.80
34.29 204.99
35.29 207.62
36.30 208.42
37.31 208.33
38.32 208.55
39.33 207.79
40.34 207.35
41.34 206.62
42.35 205.50
43.36 205.02
44.37 204.53
45.38 204.21
46.39 205.20
47.39 208.30
48.40 210.55
49.41 210.51
50.42 210.33
51.43 209.97
52.44 210.91
53.45 213.87
54.45 214.34
55.46 214.42
56.47 213.77
57.48 212.47
58.49 211.87
59.50 211.28
60.50 209.67
61.51 208.70
62.52 208.49
63.53 207.20
64.54 206.62
65.55 205.82
66.55 205.48
67.56 204.93
68.57 204.38
69.58 203.83
70.59 203.52
71.60 203.78
72.61 203.02
73.61 203.31
74.62 202.44
75.63 202.20
76.64 202.41
77.65 202.27
78.66 201.67
79.66 201.17
80.67 200.97
81.68 201.44
82.69 201.29
83.70 200.87
84.71 200.62
85.71 201.20
86.72 200.43
87.73 200.79
88.74 200.04
89.75 200.61
90.76 200.63
91.76 204.22
92.77 206.03
93.78 206.39
94.79 207.47
95.80 206.50
96.81 205.93
97.82 205.57
98.82 205.13
99.83 204.40
100.84 203.97
101.85 203.65
102.86 204.14
103.87 207.73
104.87 209.77
105.88 210.02
106.89 210.25
107.90 208.90
108.91 208.95
109.92 208.14
110.92 206.34
111.93 206.51
112.94 205.66
113.95 205.52
114.96 204.45
115.97 204.42
116.97 203.89
117.98 203.31
118.99 203.57
120.00 203.25
