# Time(ns)	Amplitude
0.00 199.57
1.01 200.12
2.02 200.03
3.03 200.60
4.03 199.96
5.04 199.91
6.05 199.61
7.06 199.81
8.07 200.45
9.08 199.84
10.08 200.34
11.09 199.76
12.10 200.00
13.11 200.16
14.12 200.08
15.13 199.75
16.13 204.39
17.14 206.90
18.15 208.20
19.16 208.59
20.17 208.14
21.18 207.75
22.18 207.13
23.19 206.72
24.20 206.35
25.21 205.67
26.22 204.87
27.23 205.13
28.24 204.83
29.24 203.72
30.25 203.17
31.26 203.05
32.27 202.63
33.28 201.90
34.29 202.51
35.29 202.30
36.30 202.03
37.31 201.61
38.32 201.49
39.33 201.88
40.34 201.20
41.34 201.51
42.35 201.25
43.36 200.89
44.37 200.37
45.38 201.01
46.39 200.81
47.39 200.27
48.40 205.18
49.41 208.74
50.42 209.86
51.43 210.25
52.44 209.65
53.45 209.37
54.45 208.21
55.46 208.21
56.47 207.30
57.48 206.84
58.49 206.00
59.50 205.17
60.50 204.79
61.51 204.07
62.52 204.24
63.53 203.14
64.54 203.61
65.55 202.75
66.55 203.08
67.56 202.49
68.57 202.15
69.58 202.32
70.59 201.84
71.60 201.88
72.61 201.04
73.61 201.50
74.62 201.13
75.63 201.00
76.64 200.95
77.65 203.83
78.66 207.96
79.66 209.75
80.67 213.40
81.68 215.24
82.69 215.04
83.70 213.43
84.71 212.75
85.71 211.44
86.72 214.50
87.73 216.42
88.74 215.92
89.75 214.78
90.76 214.13
91.76 213.27
92.77 212.05
93.78 211.03
94.79 209.92
95.80 209.09
96.81 207.96
97.82 207.66
98.82 206.64
99.83 206.05
100.84 205.64
101.85 204.96
102.86 204.41
103.87 203.86
104.87 203.80
105.88 203.06
106.89 202.76
107.90 202.10
108.91 202.62
109.92 202.34
110.92 201.47
111.93 201.74
112.94 201.70
113.95 202.36
114.96 201.64
115.97 201.57
116.97 200.96
117.98 200.74
118.99 201.03
120.00 200.67
