# Time(ns)	Amplitude
0.00 200.12
1.01 199.87
2.02 199.99
3.03 200.16
4.03 199.92
5.04 199.74
6.05 199.74
7.06 200.31
8.07 199.98
9.08 199.83
10.08 200.04
11.09 200.05
12.10 200.03
13.11 200.16
14.12 200.60
15.13 200.40
16.13 199.58
17.14 200.20
18.15 200.24
19.16 199.66
20.17 199.87
21.18 200.39
22.18 199.82
23.19 200.27
24.20 200.29
25.21 200.54
26.22 199.89
27.23 199.74
28.24 200.26
29.24 200.19
30.25 199.72
31.26 199.90
32.27 199.69
33.28 199.90
34.29 199.82
35.29 200.10
36.30 203.57
37.31 208.17
38.32 210.50
39.33 210.30
40.34 210.67
41.34 212.45
42.35 214.97
43.36 217.38
44.37 217.52
45.38 217.10
46.39 216.05
47.39 215.29
48.40 213.28
49.41 212.19
50.42 211.24
51.43 210.37
52.44 209.46
53.45 208.55
54.45 208.15
55.46 206.99
56.47 206.27
57.48 205.98
58.49 205.66
59.50 204.22
60.50 203.74
61.51 203.62
62.52 203.56
63.53 203.08
64.54 205.42
65.55 210.45
66.55 211.51
67.56 211.37
68.57 211.39
69.58 210.80
70.59 214.37
71.60 215.18
72.61 214.89
73.61 214.69
74.62 213.57
75.63 212.14
76.64 211.06
77.65 210.36
78.66 209.20
79.66 208.33
80.67 208.07
81.68 206.98
82.69 206.64
83.70 205.81
84.71 205.34
85.71 204.43
86.72 204.89
87.73 203.35
88.74 203.47
89.75 203.65
90.76 203.11
91.76 202.42
92.77 202.42
93.78 201.92
94.79 201.72
95.80 201.32
96.81 201.35
97.82 201.36
98.82 201.55
99.83 201.23
100.84 200.84
101.85 201.63
102.86 201.02
103.87 201.04
104.87 200.76
105.88 200.79
106.89 200.48
107.90 200.47
108.91 200.19
109.92 200.41
110.92 200.31
111.93 200.83
112.94 199.97
113.95 199.92
114.96 200.40
115.97 199.94
116.97 200.46
117.98 200.06
118.99 200.23
120.00 200.04
