# Time(ns)	Amplitude
0.00 199.68
1.01 199.78
2.02 199.89
3.03 200.03
4.03 199.93
5.04 199.68
6.05 200.22
7.06 200.15
8.07 200.23
9.08 200.24
10.08 199.98
11.09 203.45
12.10 205.12
13.11 205.52
14.12 205.72
15.13 205.03
16.13 204.94
17.14 204.76
18.15 203.93
19.16 203.35
20.17 203.45
21.18 203.27
22.18 203.10
23.19 202.34
24.20 201.68
25.21 207.90
26.22 211.26
27.23 211.63
28.24 211.28
29.24 211.29
30.25 210.51
31.26 209.49
32.27 209.08
33.28 208.24
34.29 207.36
35.29 206.10
36.30 206.20
37.31 205.14
38.32 204.76
39.33 203.69
40.34 203.75
41.34 207.70
42.35 209.65
43.36 210.42
44.37 209.25
45.38 208.91
46.39 208.36
47.39 207.53
48.40 207.63
49.41 206.20
50.42 206.00
51.43 205.51
52.44 204.67
53.45 204.12
54.45 203.97
55.46 203.75
56.47 203.92
57.48 203.05
58.49 202.80
59.50 202.25
60.50 201.95
61.51 202.09
62.52 201.57
63.53 202.23
64.54 201.41
65.55 201.28
66.55 201.29
67.56 200.81
68.57 201.33
69.58 201.66
70.59 200.79
71.60 202.43
72.61 205.15
73.61 206.41
74.62 207.05
75.63 206.70
76.64 206.18
77.65 205.71
78.66 205.44
79.66 204.63
80.67 204.37
81.68 203.58
82.69 204.10
83.70 204.02
84.71 202.72
85.71 203.04
86.72 202.52
87.73 202.28
88.74 202.29
89.75 201.86
90.76 201.78
91.76 201.34
92.77 201.36
93.78 200.88
94.79 200.65
95.80 201.02
96.81 200.99
97.82 200.37
98.82 201.24
99.83 201.18
100.84 200.66
101.85 200.55
102.86 200.45
103.87 200.91
104.87 200.20
105.88 200.41
106.89 200.40
107.90 200.27
108.91 200.35
109.92 202.63
110.92 203.75
111.93 204.23
112.94 204.12
113.95 203.49
114.96 203.80
115.97 202.97
116.97 202.90
117.98 202.74
118.99 202.57
120.00 202.18
