# Time(ns)	Amplitude
0.00 200.19
1.01 199.60
2.02 199.57
3.03 199.84
4.03 200.04
5.04 199.81
6.05 200.76
7.06 202.39
8.07 203.38
9.08 202.94
10.08 202.61
11.09 202.61
12.10 202.42
13.11 202.55
14.12 202.21
15.13 202.20
16.13 202.23
17.14 201.69
18.15 200.92
19.16 201.87
20.17 204.46
21.18 206.67
22.18 213.83
23.19 216.11
24.20 217.37
25.21 217.44
26.22 215.80
27.23 214.35
28.24 213.40
29.24 211.56
30.25 211.16
31.26 210.13
32.27 209.54
33.28 208.52
34.29 207.65
35.29 206.68
36.30 205.83
37.31 206.01
38.32 205.15
39.33 204.14
40.34 204.23
41.34 204.06
42.35 203.06
43.36 203.00
44.37 202.87
45.38 202.23
46.39 202.12
47.39 201.55
48.40 201.95
49.41 201.86
50.42 201.50
51.43 201.27
52.44 200.83
53.45 201.48
54.45 201.38
55.46 200.76
56.47 201.17
57.48 200.89
58.49 200.12
59.50 200.99
60.50 206.20
61.51 208.24
62.52 208.53
63.53 210.48
64.54 212.50
65.55 213.07
66.55 212.60
67.56 211.84
68.57 210.66
69.58 210.17
70.59 209.56
71.60 208.44
72.61 207.72
73.61 206.74
74.62 206.28
75.63 205.42
76.64 205.32
77.65 205.18
78.66 204.13
79.66 203.85
80.67 204.00
81.68 203.16
82.69 202.65
83.70 202.67
84.71 202.15
85.71 202.03
86.72 201.80
87.73 201.55
88.74 201.75
89.75 201.27
90.76 201.40
91.76 200.47
92.77 201.18
93.78 201.15
94.79 200.47
95.80 200.72
96.81 200.53
97.82 200.22
98.82 200.07
99.83 200.27
100.84 200.29
101.85 200.14
102.86 200.49
103.87 200.35
104.87 200.21
105.88 200.27
106.89 200.30
107.90 199.69
108.91 199.83
109.92 200.20
110.92 200.24
111.93 200.31
112.94 200.64
113.95 200.02
114.96 200.10
115.97 199.73
116.97 199.98
117.98 199.93
118.99 200.07
120.00 199.76
