# Time(ns)	Amplitude
0.00 200.39
1.01 200.79
2.02 199.34
3.03 199.98
4.03 200.52
5.04 200.05
6.05 199.74
7.06 200.26
8.07 200.02
9.08 199.84
10.08 200.23
11.09 199.72
12.10 200.43
13.11 199.72
14.12 199.86
15.13 199.96
16.13 200.23
17.14 199.99
18.15 199.73
19.16 200.06
20.17 199.98
21.18 199.95
22.18 200.04
23.19 199.45
24.20 199.90
25.21 200.13
26.22 200.29
27.23 200.96
28.24 202.26
29.24 203.40
30.25 202.66
31.26 203.06
32.27 202.94
33.28 202.29
34.29 202.87
35.29 202.01
36.30 201.98
37.31 201.62
38.32 201.85
39.33 201.42
40.34 201.81
41.34 201.13
42.35 201.04
43.36 200.60
44.37 201.21
45.38 201.19
46.39 200.96
47.39 201.04
48.40 200.56
49.41 200.45
50.42 200.31
51.43 200.73
52.44 200.47
53.45 202.79
54.45 206.02
55.46 207.42
56.47 207.77
57.48 207.82
58.49 210.04
59.50 210.26
60.50 210.67
61.51 210.16
62.52 208.82
63.53 208.48
64.54 208.20
65.55 207.33
66.55 206.61
67.56 206.18
68.57 205.00
69.58 205.14
70.59 203.92
71.60 203.72
72.61 205.91
73.61 206.84
74.62 207.11
75.63 206.81
76.64 206.05
77.65 205.96
78.66 205.96
79.66 205.48
80.67 204.07
81.68 203.71
82.69 203.75
83.70 203.72
84.71 203.19
85.71 205.53
86.72 209.23
87.73 210.88
88.74 210.78
89.75 210.80
90.76 210.51
91.76 208.98
92.77 208.19
93.78 207.91
94.79 207.13
95.80 206.33
96.81 206.05
97.82 205.31
98.82 204.34
99.83 204.31
100.84 203.86
101.85 203.02
102.86 203.46
103.87 202.03
104.87 203.42
105.88 202.33
106.89 201.63
107.90 201.98
108.91 201.63
109.92 202.06
110.92 201.28
111.93 201.19
112.94 201.03
113.95 200.78
114.96 200.65
115.97 201.01
116.97 200.61
117.98 201.02
118.99 200.12
120.00 200.44
