# Time(ns)	Amplitude
0.00 199.69
1.01 199.65
2.02 200.24
3.03 200.32
4.03 200.32
5.04 199.99
6.05 199.56
7.06 200.22
8.07 200.10
9.08 199.62
10.08 200.02
11.09 200.34
12.10 199.95
13.11 200.14
14.12 200.63
15.13 200.13
16.13 199.85
17.14 200.06
18.15 200.27
19.16 199.40
20.17 200.10
21.18 199.73
22.18 200.21
23.19 200.10
24.20 199.48
25.21 199.98
26.22 199.79
27.23 200.17
28.24 200.34
29.24 199.78
30.25 200.27
31.26 200.68
32.27 199.66
33.28 200.21
34.29 199.89
35.29 200.25
36.30 200.45
37.31 199.90
38.32 199.74
39.33 200.16
40.34 202.38
41.34 202.95
42.35 203.32
43.36 204.73
44.37 204.29
45.38 203.39
46.39 203.64
47.39 202.85
48.40 202.69
49.41 202.28
50.42 202.72
51.43 202.18
52.44 202.16
53.45 201.62
54.45 201.42
55.46 201.33
56.47 201.02
57.48 203.59
58.49 205.12
59.50 206.43
60.50 206.29
61.51 206.39
62.52 205.45
63.53 205.91
64.54 204.59
65.55 203.98
66.55 203.78
67.56 203.66
68.57 203.15
69.58 202.93
70.59 202.17
71.60 202.13
72.61 202.32
73.61 202.28
74.62 201.45
75.63 201.33
76.64 201.43
77.65 201.34
78.66 201.17
79.66 201.12
80.67 201.10
81.68 200.98
82.69 200.72
83.70 200.59
84.71 200.75
85.71 200.59
86.72 200.45
87.73 200.05
88.74 200.73
89.75 200.31
90.76 199.86
91.76 199.94
92.77 199.92
93.78 200.33
94.79 199.95
95.80 199.88
96.81 200.96
97.82 201.92
98.82 203.95
99.83 204.93
100.84 205.09
101.85 208.69
102.86 211.26
103.87 212.52
104.87 211.77
105.88 211.73
106.89 213.63
107.90 214.57
108.91 214.44
109.92 213.22
110.92 212.16
111.93 211.35
112.94 210.33
113.95 209.69
114.96 209.00
115.97 207.78
116.97 207.51
117.98 206.32
118.99 205.82
120.00 205.68
