# Time(ns)	Amplitude
0.00 200.00
1.01 200.02
2.02 200.39
3.03 199.81
4.03 200.19
5.04 200.27
6.05 199.90
7.06 199.41
8.07 199.95
9.08 199.86
10.08 200.30
11.09 199.66
12.10 200.31
13.11 200.29
14.12 200.08
15.13 199.95
16.13 200.36
17.14 200.82
18.15 200.40
19.16 203.24
20.17 207.98
21.18 210.17
22.18 212.33
23.19 212.88
24.20 213.14
25.21 213.01
26.22 216.15
27.23 217.23
28.24 216.48
29.24 215.62
30.25 214.65
31.26 213.69
32.27 212.62
33.28 210.96
34.29 213.01
35.29 212.82
36.30 212.71
37.31 211.69
38.32 211.48
39.33 210.01
40.34 209.18
41.34 208.13
42.35 207.55
43.36 206.65
44.37 205.93
45.38 205.44
46.39 205.00
47.39 204.12
48.40 204.09
49.41 203.63
50.42 203.47
51.43 203.12
52.44 202.46
53.45 202.54
54.45 202.25
55.46 202.68
56.47 201.24
57.48 201.28
58.49 201.80
59.50 201.34
60.50 201.25
61.51 201.03
62.52 201.60
63.53 200.94
64.54 200.71
65.55 200.65
66.55 200.34
67.56 200.87
68.57 200.63
69.58 200.84
70.59 200.36
71.60 200.35
72.61 199.95
73.61 200.94
74.62 199.94
75.63 200.34
76.64 202.01
77.65 204.88
78.66 206.72
79.66 206.56
80.67 206.54
81.68 206.82
82.69 205.73
83.70 205.40
84.71 205.12
85.71 204.29
86.72 204.61
87.73 203.88
88.74 202.99
89.75 203.16
90.76 202.94
91.76 202.64
92.77 201.93
93.78 201.81
94.79 201.89
95.80 201.72
96.81 201.22
97.82 201.52
98.82 201.74
99.83 200.86
100.84 201.07
101.85 201.38
102.86 201.17
103.87 200.54
104.87 200.55
105.88 200.76
106.89 200.16
107.90 200.94
108.91 200.45
109.92 200.40
110.92 200.51
111.93 200.36
112.94 200.58
113.95 200.09
114.96 199.96
115.97 200.35
116.97 200.44
117.98 200.08
118.99 200.24
120.00 200.34
