# Time(ns)	Amplitude
0.00 200.06
1.01 200.19
2.02 199.68
3.03 199.48
4.03 200.18
5.04 200.11
6.05 200.26
7.06 199.61
8.07 200.04
9.08 203.10
10.08 204.46
11.09 205.07
12.10 204.15
13.11 204.19
14.12 204.33
15.13 204.06
16.13 203.38
17.14 202.99
18.15 203.20
19.16 202.48
20.17 202.03
21.18 202.17
22.18 202.36
23.19 201.86
24.20 204.41
25.21 206.81
26.22 208.84
27.23 209.11
28.24 208.01
29.24 208.05
30.25 206.75
31.26 206.48
32.27 206.29
33.28 205.46
34.29 205.09
35.29 203.93
36.30 203.99
37.31 203.84
38.32 202.86
39.33 203.61
40.34 202.31
41.34 202.66
42.35 202.16
43.36 202.52
44.37 202.47
45.38 201.25
46.39 201.63
47.39 201.52
48.40 200.86
49.41 206.46
50.42 209.74
51.43 211.87
52.44 211.25
53.45 210.63
54.45 210.58
55.46 209.67
56.47 209.51
57.48 207.88
58.49 207.10
59.50 205.83
60.50 205.94
61.51 205.18
62.52 208.05
63.53 212.00
64.54 215.57
65.55 217.48
66.55 217.51
67.56 216.54
68.57 216.49
69.58 214.60
70.59 213.84
71.60 211.76
72.61 211.32
73.61 210.09
74.62 209.70
75.63 208.45
76.64 207.54
77.65 207.25
78.66 206.24
79.66 205.72
80.67 205.44
81.68 204.58
82.69 204.15
83.70 203.98
84.71 203.37
85.71 203.17
86.72 202.83
87.73 202.61
88.74 201.77
89.75 201.98
90.76 201.54
91.76 201.78
92.77 202.05
93.78 200.96
94.79 201.10
95.80 201.14
96.81 201.41
97.82 200.72
98.82 200.91
99.83 200.56
100.84 200.70
101.85 200.94
102.86 200.86
103.87 200.91
104.87 200.28
105.88 200.54
106.89 200.01
107.90 200.60
108.91 200.52
109.92 200.15
110.92 200.68
111.93 200.04
112.94 200.20
113.95 200.06
114.96 200.10
115.97 200.09
116.97 199.87
117.98 199.97
118.99 200.58
120.00 199.53
