# Time(ns)	Amplitude
0.00 199.85
1.01 200.16
2.02 200.27
3.03 199.83
4.03 200.21
5.04 200.09
6.05 202.24
7.06 202.76
8.07 203.37
9.08 203.53
10.08 203.16
11.09 202.52
12.10 202.33
13.11 202.61
14.12 201.82
15.13 201.98
16.13 202.04
17.14 201.74
18.15 201.20
19.16 201.52
20.17 201.59
21.18 200.76
22.18 201.63
23.19 200.86
24.20 200.04
25.21 200.50
26.22 201.06
27.23 200.11
28.24 200.71
29.24 200.94
30.25 200.08
31.26 202.29
32.27 206.38
33.28 207.66
34.29 207.45
35.29 206.77
36.30 206.53
37.31 206.60
38.32 205.83
39.33 205.29
40.34 204.80
41.34 204.20
42.35 203.63
43.36 203.49
44.37 203.45
45.38 202.90
46.39 202.49
47.39 202.66
48.40 201.82
49.41 201.93
50.42 202.09
51.43 201.37
52.44 201.26
53.45 201.36
54.45 200.74
55.46 201.17
56.47 200.92
57.48 204.40
58.49 207.02
59.50 207.62
60.50 207.73
61.51 207.82
62.52 207.19
63.53 206.67
64.54 208.05
65.55 209.49
66.55 210.40
67.56 209.97
68.57 209.29
69.58 208.32
70.59 207.50
71.60 207.13
72.61 205.91
73.61 205.64
74.62 205.23
75.63 204.55
76.64 203.86
77.65 203.85
78.66 203.45
79.66 203.49
80.67 203.18
81.68 202.24
82.69 202.53
83.70 202.26
84.71 202.12
85.71 201.65
86.72 201.67
87.73 201.44
88.74 201.84
89.75 200.96
90.76 201.14
91.76 200.69
92.77 201.00
93.78 201.10
94.79 200.51
95.80 200.22
96.81 200.98
97.82 200.43
98.82 200.02
99.83 199.91
100.84 200.18
101.85 200.16
102.86 200.45
103.87 200.55
104.87 199.81
105.88 200.30
106.89 200.52
107.90 200.84
108.91 205.05
109.92 207.61
110.92 208.30
111.93 207.62
112.94 207.47
113.95 206.88
114.96 206.62
115.97 205.27
116.97 205.40
117.98 204.88
118.99 203.95
120.00 203.70
