# Time(ns)	Amplitude
0.00 199.86
1.01 199.85
2.02 200.06
3.03 199.42
4.03 199.81
5.04 199.86
6.05 199.90
7.06 200.09
8.07 200.48
9.08 199.52
10.08 199.97
11.09 200.11
12.10 200.44
13.11 200.18
14.12 200.02
15.13 199.72
16.13 200.60
17.14 199.78
18.15 200.32
19.16 199.79
20.17 199.72
21.18 199.97
22.18 199.64
23.19 200.01
24.20 199.92
25.21 199.47
26.22 199.89
27.23 200.16
28.24 200.07
29.24 199.46
30.25 199.77
31.26 200.11
32.27 199.84
33.28 200.13
34.29 200.96
35.29 200.40
36.30 200.38
37.31 199.90
38.32 200.11
39.33 199.91
40.34 199.72
41.34 200.01
42.35 199.57
43.36 200.19
44.37 200.01
45.38 199.79
46.39 200.28
47.39 200.21
48.40 200.14
49.41 200.10
50.42 199.90
51.43 200.41
52.44 200.22
53.45 199.87
54.45 203.36
55.46 206.84
56.47 209.25
57.48 209.74
58.49 209.06
59.50 208.81
60.50 208.40
61.51 207.31
62.52 211.29
63.53 214.30
64.54 214.86
65.55 215.27
66.55 213.87
67.56 213.21
68.57 212.54
69.58 210.64
70.59 210.00
71.60 209.01
72.61 208.07
73.61 207.19
74.62 206.76
75.63 206.43
76.64 205.56
77.65 205.17
78.66 204.56
79.66 203.94
80.67 203.74
81.68 203.16
82.69 203.28
83.70 202.64
84.71 202.81
85.71 203.17
86.72 207.44
87.73 209.43
88.74 209.72
89.75 210.00
90.76 208.86
91.76 208.71
92.77 207.37
93.78 207.70
94.79 206.75
95.80 205.65
96.81 205.31
97.82 204.82
98.82 203.84
99.83 204.19
100.84 203.84
101.85 205.78
102.86 207.94
103.87 208.79
104.87 208.29
105.88 208.06
106.89 207.03
107.90 209.67
108.91 212.14
109.92 213.06
110.92 212.71
111.93 211.12
112.94 211.09
113.95 210.21
114.96 209.42
115.97 207.91
116.97 207.48
117.98 207.24
118.99 206.60
120.00 205.85
