# Time(ns)	Amplitude
0.00 200.33
1.01 200.29
2.02 200.12
3.03 199.70
4.03 199.90
5.04 199.94
6.05 200.14
7.06 200.35
8.07 199.79
9.08 200.04
10.08 199.58
11.09 200.28
12.10 200.19
13.11 200.14
14.12 199.93
15.13 200.17
16.13 200.00
17.14 200.18
18.15 199.52
19.16 199.99
20.17 200.12
21.18 199.91
22.18 200.34
23.19 200.26
24.20 203.19
25.21 206.16
26.22 207.14
27.23 207.64
28.24 207.37
29.24 206.92
30.25 206.08
31.26 205.88
32.27 205.60
33.28 204.96
34.29 204.15
35.29 204.77
36.30 203.36
37.31 203.60
38.32 202.95
39.33 202.62
40.34 201.83
41.34 201.89
42.35 201.52
43.36 201.48
44.37 201.69
45.38 201.47
46.39 201.57
47.39 201.98
48.40 200.61
49.41 208.02
50.42 210.20
51.43 211.87
52.44 212.06
53.45 211.92
54.45 210.88
55.46 209.43
56.47 209.04
57.48 208.27
58.49 207.54
59.50 207.02
60.50 206.02
61.51 205.77
62.52 204.90
63.53 208.81
64.54 211.17
65.55 212.07
66.55 212.29
67.56 212.18
68.57 210.41
69.58 209.91
70.59 209.45
71.60 208.23
72.61 207.28
73.61 206.91
74.62 206.12
75.63 205.62
76.64 204.82
77.65 204.80
78.66 204.04
79.66 204.10
80.67 203.41
81.68 202.92
82.69 202.70
83.70 202.61
84.71 202.29
85.71 202.44
86.72 201.59
87.73 202.03
88.74 204.88
89.75 206.15
90.76 206.59
91.76 208.16
92.77 209.96
93.78 210.99
94.79 210.36
95.80 210.62
96.81 209.56
97.82 208.96
98.82 207.96
99.83 206.94
100.84 206.78
101.85 206.12
102.86 205.30
103.87 205.25
104.87 204.23
105.88 204.27
106.89 203.66
107.90 203.34
108.91 203.47
109.92 202.48
110.92 202.10
111.93 202.12
112.94 201.67
113.95 202.06
114.96 202.10
115.97 201.65
116.97 201.35
117.98 200.96
118.99 201.02
120.00 201.10
