# Time(ns)	Amplitude
0.00 200.01
1.01 200.16
2.02 200.22
3.03 199.84
4.03 200.34
5.04 200.10
6.05 200.18
7.06 199.89
8.07 200.02
9.08 200.33
10.08 200.14
11.09 199.78
12.10 199.76
13.11 200.06
14.12 199.83
15.13 200.12
16.13 199.99
17.14 199.76
18.15 199.87
19.16 199.62
20.17 199.80
21.18 199.98
22.18 200.20
23.19 205.43
24.20 209.07
25.21 211.27
26.22 211.92
27.23 213.32
28.24 215.17
29.24 218.20
30.25 220.02
31.26 220.58
32.27 219.31
33.28 218.26
34.29 216.82
35.29 215.63
36.30 213.85
37.31 212.85
38.32 211.45
39.33 210.63
40.34 209.35
41.34 208.51
42.35 207.80
43.36 206.40
44.37 206.24
45.38 205.85
46.39 205.09
47.39 204.89
48.40 204.54
49.41 203.91
50.42 203.48
51.43 203.18
52.44 203.30
53.45 202.69
54.45 202.91
55.46 202.25
56.47 201.73
57.48 201.68
58.49 201.60
59.50 201.98
60.50 201.44
61.51 201.05
62.52 201.02
63.53 200.76
64.54 200.28
65.55 200.88
66.55 200.58
67.56 200.47
68.57 200.46
69.58 201.00
70.59 200.92
71.60 200.07
72.61 200.42
73.61 200.16
74.62 200.15
75.63 200.71
76.64 200.79
77.65 200.61
78.66 200.26
79.66 203.15
80.67 206.30
81.68 207.07
82.69 207.56
83.70 207.13
84.71 207.27
85.71 206.29
86.72 205.74
87.73 206.59
88.74 207.71
89.75 208.54
90.76 208.42
91.76 207.88
92.77 207.01
93.78 206.83
94.79 206.28
95.80 205.10
96.81 205.88
97.82 204.30
98.82 204.04
99.83 203.50
100.84 202.97
101.85 203.17
102.86 203.38
103.87 202.25
104.87 202.33
105.88 201.88
106.89 201.96
107.90 201.12
108.91 201.52
109.92 201.52
110.92 201.14
111.93 201.24
112.94 200.85
113.95 200.96
114.96 200.81
115.97 200.79
116.97 201.25
117.98 200.92
118.99 200.61
120.00 200.86
