# Time(ns)	Amplitude
0.00 200.39
1.01 199.39
2.02 199.96
3.03 200.16
4.03 200.51
5.04 199.68
6.05 200.22
7.06 199.94
8.07 199.88
9.08 199.64
10.08 199.99
11.09 200.20
12.10 199.35
13.11 199.98
14.12 199.80
15.13 200.17
16.13 199.82
17.14 200.19
18.15 199.92
19.16 200.45
20.17 200.19
21.18 200.51
22.18 200.19
23.19 200.31
24.20 200.03
25.21 200.09
26.22 200.06
27.23 200.08
28.24 200.29
29.24 202.25
30.25 204.81
31.26 205.38
32.27 205.73
33.28 205.84
34.29 205.40
35.29 204.56
36.30 204.04
37.31 204.19
38.32 203.62
39.33 203.33
40.34 202.76
41.34 202.43
42.35 202.46
43.36 202.30
44.37 201.92
45.38 201.89
46.39 202.00
47.39 201.39
48.40 201.60
49.41 201.14
50.42 201.20
51.43 201.42
52.44 201.51
53.45 200.50
54.45 200.89
55.46 201.11
56.47 201.30
57.48 200.89
58.49 200.76
59.50 200.67
60.50 200.25
61.51 200.86
62.52 200.62
63.53 199.87
64.54 200.07
65.55 200.01
66.55 200.37
67.56 199.79
68.57 200.72
69.58 199.46
70.59 200.50
71.60 199.77
72.61 199.76
73.61 200.30
74.62 200.35
75.63 200.09
76.64 200.45
77.65 200.13
78.66 199.62
79.66 200.12
80.67 199.94
81.68 199.72
82.69 200.09
83.70 200.05
84.71 200.13
85.71 200.06
86.72 200.85
87.73 204.34
88.74 206.09
89.75 206.72
90.76 212.91
91.76 215.06
92.77 216.52
93.78 215.46
94.79 214.55
95.80 213.72
96.81 212.62
97.82 211.35
98.82 210.49
99.83 210.89
100.84 210.68
101.85 210.99
102.86 210.78
103.87 209.02
104.87 208.71
105.88 207.73
106.89 207.44
107.90 206.57
108.91 208.43
109.92 213.94
110.92 215.39
111.93 216.40
112.94 215.18
113.95 214.87
114.96 213.33
115.97 212.14
116.97 211.47
117.98 209.90
118.99 209.27
120.00 207.92
