# Time(ns)	Amplitude
0.00 199.74
1.01 200.56
2.02 199.85
3.03 200.29
4.03 200.14
5.04 199.63
6.05 200.52
7.06 199.65
8.07 199.74
9.08 200.82
10.08 200.06
11.09 199.24
12.10 199.60
13.11 200.04
14.12 199.66
15.13 199.75
16.13 203.55
17.14 208.24
18.15 210.86
19.16 210.89
20.17 211.36
21.18 210.20
22.18 209.75
23.19 209.18
24.20 208.30
25.21 207.70
26.22 207.09
27.23 206.01
28.24 205.96
29.24 204.26
30.25 204.78
31.26 204.63
32.27 203.53
33.28 203.78
34.29 202.97
35.29 205.27
36.30 208.86
37.31 210.98
38.32 211.06
39.33 210.95
40.34 213.83
41.34 218.18
42.35 219.43
43.36 222.38
44.37 224.56
45.38 224.89
46.39 224.21
47.39 222.91
48.40 221.48
49.41 219.08
50.42 217.59
51.43 215.77
52.44 214.55
53.45 212.40
54.45 211.52
55.46 210.43
56.47 209.04
57.48 209.13
58.49 207.62
59.50 207.23
60.50 206.38
61.51 205.47
62.52 205.00
63.53 204.22
64.54 204.09
65.55 204.17
66.55 203.29
67.56 203.25
68.57 203.05
69.58 202.67
70.59 204.96
71.60 205.34
72.61 205.99
73.61 206.19
74.62 206.44
75.63 205.31
76.64 205.09
77.65 204.41
78.66 203.68
79.66 203.44
80.67 203.13
81.68 203.10
82.69 202.60
83.70 202.71
84.71 202.04
85.71 202.24
86.72 202.15
87.73 201.57
88.74 201.11
89.75 201.21
90.76 201.05
91.76 200.98
92.77 201.21
93.78 200.84
94.79 200.74
95.80 200.78
96.81 201.06
97.82 200.88
98.82 200.81
99.83 200.45
100.84 200.43
101.85 200.25
102.86 200.47
103.87 200.87
104.87 200.06
105.88 200.57
106.89 200.18
107.90 200.06
108.91 199.93
109.92 200.11
110.92 200.06
111.93 200.36
112.94 200.42
113.95 200.25
114.96 200.26
115.97 200.33
116.97 200.29
117.98 199.84
118.99 199.56
120.00 200.12
