# Time(ns)	Amplitude
0.00 199.53
1.01 200.22
2.02 199.90
3.03 200.02
4.03 199.83
5.04 200.24
6.05 200.15
7.06 199.92
8.07 199.87
9.08 199.57
10.08 199.84
11.09 199.59
12.10 199.84
13.11 199.91
14.12 199.98
15.13 200.13
16.13 199.92
17.14 200.12
18.15 199.71
19.16 199.95
20.17 200.01
21.18 199.84
22.18 200.14
23.19 200.23
24.20 199.81
25.21 199.83
26.22 200.02
27.23 199.85
28.24 199.51
29.24 200.14
30.25 200.38
31.26 199.68
32.27 199.83
33.28 200.16
34.29 199.69
35.29 199.96
36.30 199.80
37.31 199.82
38.32 200.23
39.33 200.08
40.34 199.98
41.34 199.41
42.35 200.04
43.36 200.12
44.37 200.25
45.38 199.77
46.39 199.93
47.39 200.20
48.40 200.26
49.41 199.97
50.42 199.92
51.43 202.18
52.44 205.09
53.45 207.24
54.45 208.80
55.46 210.84
56.47 210.25
57.48 209.70
58.49 209.35
59.50 208.69
60.50 208.32
61.51 210.35
62.52 210.37
63.53 210.09
64.54 209.64
65.55 208.92
66.55 208.64
67.56 207.33
68.57 206.58
69.58 206.15
70.59 205.76
71.60 204.83
72.61 204.49
73.61 204.17
74.62 203.72
75.63 202.86
76.64 203.33
77.65 202.57
78.66 202.70
79.66 201.98
80.67 202.40
81.68 201.61
82.69 201.86
83.70 201.50
84.71 201.09
85.71 200.92
86.72 200.58
87.73 201.25
88.74 200.35
89.75 200.64
90.76 200.82
91.76 200.50
92.77 200.87
93.78 200.82
94.79 200.77
95.80 200.78
96.81 200.28
97.82 200.00
98.82 200.26
99.83 200.21
100.84 199.62
101.85 200.16
102.86 200.28
103.87 199.85
104.87 199.78
105.88 201.89
106.89 204.03
107.90 205.06
108.91 205.10
109.92 206.78
110.92 209.77
111.93 211.44
112.94 211.27
113.95 210.57
114.96 210.00
115.97 209.53
116.97 208.51
117.98 207.88
118.99 207.00
120.00 206.30
