# Time(ns)	Amplitude
0.00 199.94
1.01 200.03
2.02 199.76
3.03 199.87
4.03 200.37
5.04 200.08
6.05 199.89
7.06 199.65
8.07 200.00
9.08 199.97
10.08 200.31
11.09 199.58
12.10 199.40
13.11 199.74
14.12 199.81
15.13 200.17
16.13 199.90
17.14 200.83
18.15 205.58
19.16 207.60
20.17 209.12
21.18 208.93
22.18 208.25
23.19 208.25
24.20 207.00
25.21 206.61
26.22 206.27
27.23 205.42
28.24 205.24
29.24 204.26
30.25 204.52
31.26 203.76
32.27 208.34
33.28 210.96
34.29 211.30
35.29 211.65
36.30 210.74
37.31 210.65
38.32 209.55
39.33 208.73
40.34 207.42
41.34 206.64
42.35 207.33
43.36 206.49
44.37 205.07
45.38 204.88
46.39 204.25
47.39 204.14
48.40 203.74
49.41 203.33
50.42 202.44
51.43 202.75
52.44 202.71
53.45 201.53
54.45 201.89
55.46 201.55
56.47 201.56
57.48 201.49
58.49 201.14
59.50 200.93
60.50 201.00
61.51 200.92
62.52 201.92
63.53 200.73
64.54 203.43
65.55 208.61
66.55 210.58
67.56 211.23
68.57 211.56
69.58 210.71
70.59 210.06
71.60 208.75
72.61 208.67
73.61 207.54
74.62 207.67
75.63 206.14
76.64 205.76
77.65 204.48
78.66 204.58
79.66 204.38
80.67 203.77
81.68 203.53
82.69 203.04
83.70 202.91
84.71 202.14
85.71 201.97
86.72 202.12
87.73 202.21
88.74 201.23
89.75 201.30
90.76 201.62
91.76 201.05
92.77 201.45
93.78 200.74
94.79 201.31
95.80 201.38
96.81 200.96
97.82 200.54
98.82 200.72
99.83 200.19
100.84 199.84
101.85 202.19
102.86 202.75
103.87 203.47
104.87 203.47
105.88 203.28
106.89 203.40
107.90 205.07
108.91 206.37
109.92 207.08
110.92 205.69
111.93 206.30
112.94 205.97
113.95 205.14
114.96 204.74
115.97 204.23
116.97 203.64
117.98 204.11
118.99 203.20
120.00 202.90
