# Time(ns)	Amplitude
0.00 199.55
1.01 199.83
2.02 199.77
3.03 200.14
4.03 199.90
5.04 200.29
6.05 199.76
7.06 200.02
8.07 200.12
9.08 200.27
10.08 200.22
11.09 203.88
12.10 206.71
13.11 206.91
14.12 207.53
15.13 206.83
16.13 206.34
17.14 206.35
18.15 205.74
19.16 204.69
20.17 204.79
21.18 204.00
22.18 203.65
23.19 203.38
24.20 202.56
25.21 202.91
26.22 202.33
27.23 204.73
28.24 207.38
29.24 208.79
30.25 211.20
31.26 211.17
32.27 210.77
33.28 210.47
34.29 209.49
35.29 209.27
36.30 208.26
37.31 207.53
38.32 207.10
39.33 205.80
40.34 205.60
41.34 205.30
42.35 204.40
43.36 207.42
44.37 209.54
45.38 209.94
46.39 209.72
47.39 209.29
48.40 208.78
49.41 207.68
50.42 207.32
51.43 207.02
52.44 205.87
53.45 205.46
54.45 204.86
55.46 205.15
56.47 204.01
57.48 203.77
58.49 203.87
59.50 205.67
60.50 206.87
61.51 207.87
62.52 207.84
63.53 206.82
64.54 206.56
65.55 205.94
66.55 205.29
67.56 205.87
68.57 204.38
69.58 204.32
70.59 203.74
71.60 202.92
72.61 203.34
73.61 202.73
74.62 202.79
75.63 201.72
76.64 202.15
77.65 202.24
78.66 202.03
79.66 200.85
80.67 202.06
81.68 201.40
82.69 200.88
83.70 201.18
84.71 200.66
85.71 201.42
86.72 200.77
87.73 200.47
88.74 200.51
89.75 200.19
90.76 201.13
91.76 200.73
92.77 200.34
93.78 200.08
94.79 200.89
95.80 200.42
96.81 199.85
97.82 199.78
98.82 199.81
99.83 200.03
100.84 199.83
101.85 199.75
102.86 200.53
103.87 200.06
104.87 200.32
105.88 199.86
106.89 200.41
107.90 199.59
108.91 200.05
109.92 200.43
110.92 200.08
111.93 200.41
112.94 200.18
113.95 200.41
114.96 200.23
115.97 200.64
116.97 200.21
117.98 200.02
118.99 200.04
120.00 200.38
