# Time(ns)	Amplitude
0.00 199.91
1.01 200.23
2.02 200.00
3.03 199.69
4.03 199.67
5.04 199.84
6.05 200.06
7.06 200.03
8.07 199.50
9.08 199.52
10.08 199.74
11.09 199.73
12.10 199.94
13.11 199.80
14.12 199.53
15.13 200.23
16.13 204.83
17.14 207.44
18.15 213.21
19.16 214.71
20.17 215.95
21.18 215.60
22.18 214.35
23.19 213.54
24.20 212.50
25.21 211.42
26.22 210.41
27.23 209.06
28.24 208.72
29.24 207.69
30.25 206.60
31.26 206.36
32.27 205.26
33.28 205.04
34.29 204.02
35.29 203.88
36.30 203.92
37.31 203.37
38.32 203.12
39.33 202.39
40.34 202.56
41.34 202.30
42.35 203.67
43.36 204.52
44.37 205.14
45.38 205.67
46.39 204.94
47.39 204.68
48.40 204.13
49.41 204.23
50.42 204.09
51.43 204.65
52.44 207.31
53.45 208.28
54.45 208.01
55.46 207.79
56.47 207.15
57.48 206.50
58.49 206.59
59.50 205.24
60.50 205.37
61.51 205.00
62.52 204.71
63.53 203.85
64.54 203.02
65.55 202.75
66.55 203.34
67.56 202.56
68.57 202.15
69.58 201.67
70.59 201.52
71.60 202.27
72.61 201.75
73.61 201.15
74.62 201.03
75.63 201.19
76.64 201.93
77.65 201.06
78.66 200.61
79.66 200.85
80.67 201.12
81.68 200.61
82.69 200.25
83.70 199.71
84.71 200.27
85.71 200.43
86.72 200.67
87.73 199.72
88.74 200.60
89.75 200.10
90.76 200.19
91.76 200.18
92.77 200.29
93.78 200.46
94.79 200.56
95.80 200.09
96.81 200.37
97.82 200.30
98.82 200.21
99.83 204.42
100.84 207.53
101.85 208.48
102.86 209.15
103.87 208.23
104.87 208.18
105.88 207.28
106.89 206.42
107.90 206.03
108.91 205.43
109.92 205.42
110.92 204.54
111.93 203.54
112.94 203.57
113.95 203.43
114.96 203.65
115.97 202.38
116.97 202.56
117.98 202.41
118.99 202.77
120.00 201.65
