# Time(ns)	Amplitude
0.00 199.97
1.01 200.48
2.02 199.69
3.03 200.17
4.03 199.98
5.04 199.44
6.05 199.85
7.06 200.18
8.07 200.08
9.08 199.68
10.08 200.29
11.09 200.21
12.10 199.62
13.11 200.23
14.12 199.75
15.13 199.60
16.13 200.18
17.14 200.23
18.15 199.63
19.16 200.39
20.17 199.62
21.18 199.82
22.18 200.39
23.19 200.08
24.20 200.01
25.21 199.72
26.22 200.02
27.23 199.84
28.24 199.91
29.24 199.93
30.25 200.21
31.26 199.99
32.27 199.61
33.28 200.22
34.29 200.47
35.29 199.76
36.30 200.10
37.31 199.94
38.32 200.06
39.33 200.12
40.34 200.32
41.34 199.96
42.35 199.58
43.36 200.24
44.37 199.94
45.38 200.15
46.39 200.30
47.39 199.85
48.40 200.09
49.41 200.14
50.42 200.28
51.43 199.84
52.44 200.06
53.45 200.61
54.45 199.51
55.46 199.60
56.47 200.13
57.48 199.74
58.49 200.15
59.50 200.42
60.50 200.09
61.51 200.01
62.52 199.71
63.53 200.02
64.54 204.75
65.55 206.56
66.55 207.23
67.56 207.56
68.57 207.08
69.58 206.10
70.59 206.09
71.60 206.01
72.61 208.74
73.61 210.30
74.62 210.77
75.63 210.03
76.64 210.27
77.65 209.74
78.66 208.59
79.66 208.06
80.67 206.99
81.68 206.79
82.69 205.49
83.70 205.71
84.71 204.93
85.71 204.55
86.72 203.90
87.73 203.18
88.74 203.22
89.75 206.45
90.76 209.12
91.76 209.62
92.77 209.35
93.78 208.87
94.79 208.59
95.80 207.40
96.81 207.46
97.82 206.63
98.82 206.03
99.83 205.47
100.84 205.00
101.85 206.97
102.86 207.82
103.87 208.20
104.87 207.81
105.88 207.43
106.89 206.24
107.90 208.98
108.91 209.25
109.92 209.32
110.92 208.43
111.93 207.90
112.94 207.44
113.95 206.84
114.96 206.00
115.97 205.28
116.97 204.89
117.98 204.43
118.99 203.81
120.00 203.20
