# Time(ns)	Amplitude
0.00 200.10
1.01 200.76
2.02 200.12
3.03 200.53
4.03 200.13
5.04 200.39
6.05 199.99
7.06 200.45
8.07 199.73
9.08 202.45
10.08 203.18
11.09 203.75
12.10 204.10
13.11 203.57
14.12 203.47
15.13 203.16
16.13 203.02
17.14 202.84
18.15 202.77
19.16 202.11
20.17 201.98
21.18 201.72
22.18 201.94
23.19 201.96
24.20 201.70
25.21 201.50
26.22 203.11
27.23 204.72
28.24 205.31
29.24 204.63
30.25 204.12
31.26 204.31
32.27 204.30
33.28 202.90
34.29 203.08
35.29 202.40
36.30 202.34
37.31 202.59
38.32 201.52
39.33 201.75
40.34 201.60
41.34 201.55
42.35 201.30
43.36 200.82
44.37 201.34
45.38 208.95
46.39 211.39
47.39 212.13
48.40 212.68
49.41 211.76
50.42 210.52
51.43 209.82
52.44 209.53
53.45 208.28
54.45 207.59
55.46 206.74
56.47 206.48
57.48 205.63
58.49 205.01
59.50 205.04
60.50 204.13
61.51 203.62
62.52 203.67
63.53 203.23
64.54 202.57
65.55 202.75
66.55 202.80
67.56 201.99
68.57 201.42
69.58 201.13
70.59 201.54
71.60 201.28
72.61 201.18
73.61 201.16
74.62 201.10
75.63 201.67
76.64 201.01
77.65 200.62
78.66 200.38
79.66 200.26
80.67 200.91
81.68 200.13
82.69 200.12
83.70 200.72
84.71 204.83
85.71 207.36
86.72 209.59
87.73 208.68
88.74 208.41
89.75 207.89
90.76 206.80
91.76 206.56
92.77 206.37
93.78 211.93
94.79 214.61
95.80 215.34
96.81 214.97
97.82 214.74
98.82 213.34
99.83 211.78
100.84 211.17
101.85 210.35
102.86 209.41
103.87 208.30
104.87 207.95
105.88 207.20
106.89 206.02
107.90 205.31
108.91 205.16
109.92 204.48
110.92 204.04
111.93 204.00
112.94 203.69
113.95 202.87
114.96 202.41
115.97 202.71
116.97 202.51
117.98 202.62
118.99 201.70
120.00 201.64
