# Time(ns)	Amplitude
0.00 200.15
1.01 199.43
2.02 199.46
3.03 200.25
4.03 199.92
5.04 199.85
6.05 200.02
7.06 200.21
8.07 199.74
9.08 199.83
10.08 200.18
11.09 202.87
12.10 205.28
13.11 205.31
14.12 207.27
15.13 210.27
16.13 211.23
17.14 210.69
18.15 210.34
19.16 209.51
20.17 209.03
21.18 207.69
22.18 208.01
23.19 206.64
24.20 206.00
25.21 205.32
26.22 204.52
27.23 204.23
28.24 204.75
29.24 203.61
30.25 203.37
31.26 203.21
32.27 202.79
33.28 202.25
34.29 202.22
35.29 201.88
36.30 201.77
37.31 202.05
38.32 201.78
39.33 200.98
40.34 201.23
41.34 200.69
42.35 201.12
43.36 200.66
44.37 200.61
45.38 200.76
46.39 200.69
47.39 200.56
48.40 200.91
49.41 200.60
50.42 200.73
51.43 200.44
52.44 200.17
53.45 200.36
54.45 199.94
55.46 200.47
56.47 199.91
57.48 200.26
58.49 199.99
59.50 200.17
60.50 200.12
61.51 199.89
62.52 200.22
63.53 200.03
64.54 200.25
65.55 199.94
66.55 200.42
67.56 199.72
68.57 200.34
69.58 200.05
70.59 200.37
71.60 200.13
72.61 199.93
73.61 200.63
74.62 199.80
75.63 200.07
76.64 199.53
77.65 204.12
78.66 206.20
79.66 207.24
80.67 207.41
81.68 206.80
82.69 206.20
83.70 206.26
84.71 205.12
85.71 204.31
86.72 204.69
87.73 203.69
88.74 203.57
89.75 203.57
90.76 203.87
91.76 207.26
92.77 208.89
93.78 209.43
94.79 209.22
95.80 208.63
96.81 207.41
97.82 206.92
98.82 206.22
99.83 205.39
100.84 208.48
101.85 210.78
102.86 211.83
103.87 211.01
104.87 210.70
105.88 210.62
106.89 209.65
107.90 208.82
108.91 208.02
109.92 206.73
110.92 206.54
111.93 205.77
112.94 205.43
113.95 204.44
114.96 204.77
115.97 203.83
116.97 204.17
117.98 203.04
118.99 202.37
120.00 202.76
