# Time(ns)	Amplitude
0.00 200.09
1.01 199.86
2.02 200.14
3.03 199.58
4.03 200.04
5.04 199.62
6.05 199.63
7.06 199.98
8.07 200.20
9.08 200.15
10.08 200.44
11.09 200.07
12.10 199.87
13.11 199.63
14.12 199.86
15.13 200.03
16.13 199.75
17.14 199.88
18.15 199.91
19.16 199.81
20.17 200.20
21.18 199.87
22.18 199.89
23.19 200.15
24.20 200.08
25.21 200.16
26.22 200.08
27.23 199.86
28.24 199.95
29.24 200.18
30.25 201.66
31.26 205.22
32.27 207.17
33.28 207.64
34.29 208.11
35.29 207.33
36.30 207.00
37.31 206.51
38.32 205.53
39.33 205.26
40.34 205.02
41.34 204.05
42.35 204.38
43.36 203.80
44.37 203.53
45.38 202.67
46.39 202.37
47.39 202.11
48.40 201.66
49.41 205.90
50.42 208.03
51.43 209.06
52.44 208.92
53.45 207.72
54.45 207.30
55.46 206.87
56.47 205.84
57.48 205.68
58.49 204.94
59.50 204.44
60.50 203.88
61.51 203.89
62.52 203.24
63.53 202.63
64.54 203.36
65.55 202.89
66.55 206.03
67.56 208.32
68.57 208.35
69.58 208.86
70.59 207.52
71.60 207.08
72.61 206.62
73.61 208.83
74.62 211.77
75.63 211.97
76.64 212.69
77.65 211.80
78.66 211.15
79.66 210.24
80.67 209.18
81.68 208.93
82.69 207.15
83.70 206.75
84.71 206.12
85.71 205.90
86.72 205.69
87.73 204.49
88.74 204.04
89.75 203.79
90.76 203.34
91.76 203.18
92.77 203.26
93.78 202.99
94.79 202.12
95.80 202.04
96.81 202.40
97.82 200.96
98.82 201.14
99.83 201.67
100.84 201.22
101.85 201.46
102.86 201.30
103.87 200.89
104.87 201.05
105.88 202.85
106.89 204.71
107.90 203.87
108.91 205.03
109.92 204.11
110.92 204.21
111.93 202.69
112.94 203.42
113.95 202.87
114.96 203.14
115.97 203.15
116.97 202.32
117.98 202.39
118.99 201.90
120.00 201.94
