# Time(ns)	Amplitude
0.00 200.08
1.01 199.49
2.02 199.36
3.03 199.58
4.03 200.11
5.04 200.32
6.05 199.17
7.06 199.80
8.07 200.08
9.08 200.17
10.08 199.62
11.09 200.56
12.10 199.44
13.11 199.90
14.12 199.94
15.13 199.70
16.13 200.18
17.14 200.23
18.15 199.99
19.16 200.24
20.17 200.00
21.18 201.88
22.18 207.68
23.19 212.12
24.20 217.54
25.21 221.88
26.22 222.97
27.23 222.90
28.24 221.86
29.24 220.92
30.25 224.32
31.26 224.98
32.27 224.43
33.28 222.60
34.29 221.29
35.29 219.62
36.30 217.58
37.31 215.87
38.32 214.16
39.33 213.31
40.34 212.08
41.34 210.39
42.35 209.84
43.36 208.72
44.37 207.99
45.38 206.85
46.39 206.16
47.39 205.67
48.40 205.49
49.41 205.21
50.42 204.10
51.43 204.22
52.44 207.09
53.45 208.93
54.45 210.26
55.46 209.80
56.47 209.22
57.48 208.50
58.49 207.62
59.50 207.47
60.50 206.35
61.51 206.12
62.52 205.36
63.53 204.52
64.54 204.46
65.55 204.08
66.55 203.71
67.56 203.06
68.57 202.63
69.58 202.53
70.59 202.42
71.60 202.13
72.61 202.14
73.61 201.73
74.62 201.54
75.63 201.92
76.64 201.67
77.65 201.37
78.66 201.29
79.66 201.09
80.67 200.74
81.68 201.14
82.69 200.51
83.70 201.35
84.71 201.13
85.71 200.66
86.72 200.77
87.73 200.50
88.74 200.93
89.75 200.39
90.76 199.84
91.76 200.63
92.77 200.01
93.78 200.15
94.79 199.83
95.80 200.11
96.81 200.14
97.82 200.50
98.82 200.33
99.83 200.12
100.84 200.16
101.85 200.04
102.86 200.20
103.87 200.17
104.87 200.89
105.88 199.79
106.89 199.70
107.90 199.95
108.91 199.84
109.92 199.99
110.92 200.15
111.93 199.87
112.94 199.85
113.95 199.65
114.96 199.95
115.97 199.47
116.97 199.95
117.98 200.06
118.99 199.92
120.00 200.24
