# Time(ns)	Amplitude
0.00 200.02
1.01 200.14
2.02 199.82
3.03 200.03
4.03 200.39
5.04 199.86
6.05 199.72
7.06 200.05
8.07 200.31
9.08 199.86
10.08 200.28
11.09 199.72
12.10 199.99
13.11 200.14
14.12 200.10
15.13 200.33
16.13 199.71
17.14 200.50
18.15 199.95
19.16 200.10
20.17 200.11
21.18 199.96
22.18 199.92
23.19 200.18
24.20 200.48
25.21 199.73
26.22 199.89
27.23 199.94
28.24 200.14
29.24 199.80
30.25 199.95
31.26 199.67
32.27 200.29
33.28 200.12
34.29 200.40
35.29 199.78
36.30 200.36
37.31 199.86
38.32 200.00
39.33 199.93
40.34 200.37
41.34 199.48
42.35 199.67
43.36 200.06
44.37 200.12
45.38 199.64
46.39 199.72
47.39 200.17
48.40 199.88
49.41 200.22
50.42 200.01
51.43 199.99
52.44 200.23
53.45 202.45
54.45 208.41
55.46 209.99
56.47 211.09
57.48 211.05
58.49 210.89
59.50 209.75
60.50 208.65
61.51 208.34
62.52 206.86
63.53 206.30
64.54 207.81
65.55 208.84
66.55 209.91
67.56 214.14
68.57 216.04
69.58 216.07
70.59 214.90
71.60 214.85
72.61 212.90
73.61 212.50
74.62 210.68
75.63 210.06
76.64 208.94
77.65 208.52
78.66 208.15
79.66 206.22
80.67 206.16
81.68 210.39
82.69 214.76
83.70 218.89
84.71 220.03
85.71 220.00
86.72 218.49
87.73 217.60
88.74 216.20
89.75 214.93
90.76 213.12
91.76 211.54
92.77 210.82
93.78 209.78
94.79 208.79
95.80 208.15
96.81 207.12
97.82 207.02
98.82 206.40
99.83 205.25
100.84 204.76
101.85 204.50
102.86 203.93
103.87 203.79
104.87 203.32
105.88 202.76
106.89 203.13
107.90 202.81
108.91 202.33
109.92 202.08
110.92 202.11
111.93 201.49
112.94 200.96
113.95 201.53
114.96 201.15
115.97 201.18
116.97 201.21
117.98 201.23
118.99 200.52
120.00 201.43
