# Time(ns)	Amplitude
0.00 200.60
1.01 199.87
2.02 199.55
3.03 200.14
4.03 200.34
5.04 200.35
6.05 200.58
7.06 200.12
8.07 199.63
9.08 199.95
10.08 199.61
11.09 199.95
12.10 200.32
13.11 200.34
14.12 199.96
15.13 199.78
16.13 199.83
17.14 200.06
18.15 199.82
19.16 199.86
20.17 199.88
21.18 200.02
22.18 199.94
23.19 199.82
24.20 199.92
25.21 200.25
26.22 200.17
27.23 199.80
28.24 199.86
29.24 200.30
30.25 199.35
31.26 199.95
32.27 200.49
33.28 199.85
34.29 202.91
35.29 205.47
36.30 210.79
37.31 212.52
38.32 213.15
39.33 212.39
40.34 212.43
41.34 211.49
42.35 209.89
43.36 209.44
44.37 207.91
45.38 207.61
46.39 207.29
47.39 206.54
48.40 205.88
49.41 205.22
50.42 204.42
51.43 204.03
52.44 203.64
53.45 203.89
54.45 202.81
55.46 202.54
56.47 202.91
57.48 202.39
58.49 202.18
59.50 202.19
60.50 201.96
61.51 201.29
62.52 201.48
63.53 200.81
64.54 201.29
65.55 201.28
66.55 200.87
67.56 200.84
68.57 201.79
69.58 206.03
70.59 208.09
71.60 207.77
72.61 208.30
73.61 208.70
74.62 209.91
75.63 209.12
76.64 209.68
77.65 209.18
78.66 208.73
79.66 208.24
80.67 206.58
81.68 206.15
82.69 205.66
83.70 205.18
84.71 204.75
85.71 204.69
86.72 206.79
87.73 207.91
88.74 208.45
89.75 208.12
90.76 207.77
91.76 206.95
92.77 206.37
93.78 205.47
94.79 204.95
95.80 204.17
96.81 203.94
97.82 203.96
98.82 203.62
99.83 202.78
100.84 202.74
101.85 202.31
102.86 202.70
103.87 202.17
104.87 202.17
105.88 201.60
106.89 201.53
107.90 201.19
108.91 201.50
109.92 200.88
110.92 201.08
111.93 200.98
112.94 201.18
113.95 200.85
114.96 200.70
115.97 200.50
116.97 200.44
117.98 200.50
118.99 200.43
120.00 201.26
