# Time(ns)	Amplitude
0.00 199.98
1.01 199.46
2.02 199.73
3.03 199.88
4.03 200.23
5.04 199.71
6.05 200.22
7.06 199.63
8.07 199.76
9.08 200.19
10.08 199.64
11.09 199.56
12.10 200.12
13.11 200.04
14.12 200.11
15.13 200.44
16.13 199.70
17.14 200.47
18.15 199.94
19.16 200.09
20.17 200.33
21.18 199.91
22.18 200.17
23.19 199.97
24.20 200.50
25.21 199.88
26.22 199.64
27.23 199.60
28.24 200.27
29.24 199.67
30.25 199.76
31.26 199.96
32.27 200.12
33.28 199.70
34.29 200.02
35.29 199.64
36.30 199.78
37.31 199.59
38.32 199.76
39.33 199.82
40.34 199.42
41.34 199.66
42.35 205.39
43.36 209.25
44.37 212.69
45.38 218.40
46.39 220.30
47.39 219.42
48.40 219.11
49.41 218.67
50.42 216.74
51.43 215.13
52.44 213.72
53.45 212.40
54.45 211.70
55.46 210.65
56.47 209.56
57.48 208.32
58.49 207.46
59.50 206.88
60.50 206.01
61.51 209.04
62.52 210.30
63.53 210.14
64.54 210.66
65.55 209.76
66.55 208.66
67.56 208.24
68.57 209.93
69.58 212.12
70.59 212.61
71.60 212.82
72.61 212.36
73.61 211.52
74.62 209.57
75.63 209.21
76.64 208.34
77.65 207.51
78.66 206.86
79.66 206.46
80.67 205.75
81.68 205.21
82.69 204.78
83.70 204.44
84.71 203.69
85.71 204.03
86.72 203.16
87.73 202.41
88.74 202.56
89.75 202.45
90.76 206.07
91.76 210.29
92.77 211.68
93.78 212.07
94.79 212.08
95.80 210.96
96.81 210.38
97.82 209.11
98.82 208.39
99.83 208.47
100.84 207.08
101.85 206.85
102.86 205.74
103.87 205.13
104.87 204.53
105.88 203.96
106.89 203.97
107.90 203.11
108.91 202.97
109.92 202.56
110.92 202.68
111.93 202.69
112.94 202.18
113.95 202.45
114.96 201.55
115.97 201.64
116.97 201.62
117.98 201.58
118.99 201.15
120.00 201.26
