# Time(ns)	Amplitude
0.00 199.03
1.01 199.54
2.02 200.29
3.03 200.18
4.03 199.64
5.04 199.91
6.05 200.12
7.06 200.12
8.07 200.10
9.08 199.68
10.08 199.71
11.09 199.66
12.10 200.33
13.11 200.00
14.12 199.96
15.13 200.31
16.13 200.26
17.14 199.78
18.15 200.27
19.16 199.98
20.17 200.21
21.18 200.19
22.18 199.91
23.19 199.88
24.20 199.86
25.21 199.94
26.22 199.32
27.23 200.20
28.24 200.24
29.24 199.72
30.25 199.87
31.26 199.69
32.27 199.73
33.28 200.10
34.29 199.54
35.29 199.70
36.30 199.70
37.31 199.94
38.32 200.46
39.33 201.35
40.34 204.51
41.34 205.91
42.35 205.93
43.36 206.42
44.37 206.24
45.38 208.37
46.39 212.97
47.39 214.50
48.40 214.48
49.41 213.50
50.42 212.94
51.43 211.11
52.44 210.46
53.45 209.59
54.45 215.59
55.46 218.32
56.47 218.57
57.48 218.05
58.49 216.70
59.50 215.44
60.50 214.51
61.51 212.90
62.52 211.55
63.53 210.23
64.54 209.62
65.55 208.54
66.55 207.96
67.56 206.83
68.57 206.15
69.58 205.45
70.59 205.61
71.60 205.06
72.61 204.32
73.61 203.86
74.62 203.29
75.63 207.73
76.64 211.34
77.65 212.37
78.66 211.91
79.66 212.45
80.67 211.53
81.68 210.18
82.69 209.31
83.70 209.95
84.71 214.87
85.71 215.37
86.72 215.17
87.73 214.93
88.74 213.96
89.75 212.68
90.76 211.36
91.76 210.27
92.77 209.03
93.78 208.12
94.79 207.75
95.80 207.60
96.81 206.23
97.82 205.51
98.82 204.67
99.83 204.60
100.84 204.21
101.85 204.03
102.86 203.27
103.87 203.41
104.87 203.61
105.88 202.80
106.89 202.72
107.90 201.83
108.91 201.98
109.92 201.79
110.92 201.48
111.93 201.81
112.94 201.47
113.95 201.10
114.96 201.11
115.97 200.57
116.97 201.14
117.98 200.49
118.99 200.78
120.00 200.65
