# Time(ns)	Amplitude
0.00 199.95
1.01 199.99
2.02 200.09
3.03 200.31
4.03 200.10
5.04 200.25
6.05 202.59
7.06 204.41
8.07 206.06
9.08 205.99
10.08 208.89
11.09 212.17
12.10 213.78
13.11 213.47
14.12 213.44
15.13 212.49
16.13 211.25
17.14 210.34
18.15 209.30
19.16 208.30
20.17 208.28
21.18 206.85
22.18 206.43
23.19 205.76
24.20 205.23
25.21 205.06
26.22 203.94
27.23 203.74
28.24 203.63
29.24 202.64
30.25 203.40
31.26 204.11
32.27 208.11
33.28 209.25
34.29 209.82
35.29 209.24
36.30 208.66
37.31 207.80
38.32 207.34
39.33 206.25
40.34 206.10
41.34 206.27
42.35 207.65
43.36 209.06
44.37 209.14
45.38 209.57
46.39 208.22
47.39 207.63
48.40 207.64
49.41 206.98
50.42 205.78
51.43 205.87
52.44 204.90
53.45 204.83
54.45 204.04
55.46 203.66
56.47 203.05
57.48 203.12
58.49 203.01
59.50 202.96
60.50 202.43
61.51 201.97
62.52 201.61
63.53 201.53
64.54 201.29
65.55 201.49
66.55 201.17
67.56 201.53
68.57 201.28
69.58 201.07
70.59 200.72
71.60 200.80
72.61 200.63
73.61 200.56
74.62 200.77
75.63 201.26
76.64 200.82
77.65 200.36
78.66 200.41
79.66 200.65
80.67 200.35
81.68 204.01
82.69 206.02
83.70 206.66
84.71 206.63
85.71 206.07
86.72 206.44
87.73 206.07
88.74 205.15
89.75 203.87
90.76 204.34
91.76 204.04
92.77 203.50
93.78 202.94
94.79 203.07
95.80 202.46
96.81 201.97
97.82 202.63
98.82 202.33
99.83 201.26
100.84 202.16
101.85 201.12
102.86 200.93
103.87 201.29
104.87 200.95
105.88 200.97
106.89 201.33
107.90 200.45
108.91 201.03
109.92 200.35
110.92 200.67
111.93 200.18
112.94 200.18
113.95 200.11
114.96 200.43
115.97 199.86
116.97 199.86
117.98 200.53
118.99 200.59
120.00 200.70
