# Time(ns)	Amplitude
0.00 199.90
1.01 199.32
2.02 199.58
3.03 200.07
4.03 199.36
5.04 199.99
6.05 200.21
7.06 200.13
8.07 199.07
9.08 200.09
10.08 199.63
11.09 200.13
12.10 200.28
13.11 206.12
14.12 209.04
15.13 210.79
16.13 211.00
17.14 210.17
18.15 209.46
19.16 209.05
20.17 208.07
21.18 207.68
22.18 206.94
23.19 206.00
24.20 205.65
25.21 204.33
26.22 204.75
27.23 203.27
28.24 203.98
29.24 203.50
30.25 203.30
31.26 202.97
32.27 202.85
33.28 202.79
34.29 201.52
35.29 201.26
36.30 201.59
37.31 202.43
38.32 201.51
39.33 201.69
40.34 201.14
41.34 201.40
42.35 201.08
43.36 201.05
44.37 200.80
45.38 200.59
46.39 200.51
47.39 199.96
48.40 200.66
49.41 200.75
50.42 200.20
51.43 200.19
52.44 200.31
53.45 200.66
54.45 200.84
55.46 200.17
56.47 199.64
57.48 200.46
58.49 199.94
59.50 202.82
60.50 204.05
61.51 204.05
62.52 205.01
63.53 204.64
64.54 203.88
65.55 203.82
66.55 203.77
67.56 203.06
68.57 202.51
69.58 202.63
70.59 202.25
71.60 201.65
72.61 202.02
73.61 201.92
74.62 201.16
75.63 201.24
76.64 201.35
77.65 200.87
78.66 200.90
79.66 200.92
80.67 200.93
81.68 200.48
82.69 200.56
83.70 200.76
84.71 200.85
85.71 201.05
86.72 200.81
87.73 200.22
88.74 201.51
89.75 206.29
90.76 208.16
91.76 208.25
92.77 208.66
93.78 208.16
94.79 207.59
95.80 207.41
96.81 206.30
97.82 206.14
98.82 205.19
99.83 204.94
100.84 203.77
101.85 205.38
102.86 206.77
103.87 212.93
104.87 215.18
105.88 215.02
106.89 215.18
107.90 213.96
108.91 213.40
109.92 211.83
110.92 211.18
111.93 209.91
112.94 208.93
113.95 208.27
114.96 207.51
115.97 206.98
116.97 205.79
117.98 205.98
118.99 205.10
120.00 204.61
