# Time(ns)	Amplitude
0.00 200.03
1.01 199.66
2.02 199.55
3.03 200.22
4.03 200.06
5.04 200.11
6.05 200.18
7.06 199.91
8.07 199.65
9.08 200.09
10.08 199.93
11.09 200.05
12.10 200.29
13.11 199.59
14.12 202.53
15.13 204.68
16.13 206.14
17.14 206.25
18.15 206.02
19.16 205.68
20.17 205.78
21.18 205.77
22.18 204.59
23.19 203.54
24.20 203.62
25.21 203.11
26.22 203.57
27.23 202.95
28.24 202.79
29.24 201.96
30.25 202.22
31.26 201.97
32.27 201.27
33.28 205.37
34.29 207.60
35.29 208.44
36.30 208.40
37.31 208.37
38.32 207.67
39.33 207.36
40.34 206.15
41.34 206.07
42.35 205.69
43.36 205.06
44.37 204.62
45.38 203.91
46.39 203.46
47.39 203.19
48.40 202.36
49.41 202.47
50.42 202.71
51.43 201.75
52.44 201.98
53.45 201.79
54.45 201.42
55.46 201.31
56.47 202.63
57.48 206.73
58.49 207.59
59.50 208.95
60.50 208.66
61.51 208.08
62.52 207.32
63.53 206.56
64.54 206.10
65.55 205.78
66.55 205.02
67.56 204.67
68.57 205.00
69.58 204.08
70.59 203.20
71.60 203.46
72.61 202.84
73.61 201.96
74.62 201.83
75.63 201.82
76.64 202.27
77.65 203.59
78.66 205.58
79.66 206.96
80.67 206.83
81.68 206.88
82.69 206.27
83.70 205.99
84.71 205.42
85.71 204.77
86.72 204.48
87.73 204.03
88.74 203.61
89.75 203.41
90.76 203.38
91.76 202.73
92.77 202.31
93.78 202.31
94.79 202.15
95.80 202.15
96.81 201.64
97.82 201.26
98.82 201.17
99.83 201.32
100.84 200.91
101.85 200.93
102.86 200.59
103.87 200.32
104.87 201.08
105.88 200.62
106.89 200.90
107.90 201.44
108.91 203.46
109.92 204.34
110.92 204.87
111.93 205.03
112.94 204.52
113.95 204.34
114.96 203.13
115.97 203.61
116.97 203.01
117.98 202.88
118.99 202.58
120.00 202.01
