# Time(ns)	Amplitude
0.00 200.10
1.01 200.25
2.02 199.49
3.03 200.14
4.03 200.25
5.04 199.54
6.05 200.12
7.06 199.96
8.07 200.14
9.08 200.02
10.08 200.09
11.09 200.06
12.10 199.60
13.11 200.19
14.12 200.09
15.13 200.33
16.13 199.80
17.14 200.17
18.15 199.63
19.16 200.07
20.17 199.89
21.18 199.87
22.18 200.25
23.19 199.83
24.20 199.90
25.21 199.94
26.22 200.34
27.23 200.04
28.24 199.94
29.24 200.45
30.25 199.89
31.26 200.07
32.27 200.00
33.28 199.97
34.29 200.46
35.29 200.05
36.30 200.10
37.31 199.66
38.32 200.17
39.33 199.88
40.34 200.36
41.34 200.10
42.35 202.37
43.36 203.76
44.37 203.98
45.38 204.03
46.39 203.34
47.39 203.21
48.40 203.00
49.41 202.83
50.42 202.95
51.43 202.43
52.44 202.32
53.45 201.66
54.45 201.71
55.46 201.37
56.47 200.89
57.48 201.68
58.49 201.47
59.50 201.53
60.50 201.25
61.51 200.46
62.52 200.84
63.53 200.64
64.54 201.94
65.55 204.68
66.55 205.94
67.56 205.57
68.57 205.40
69.58 205.85
70.59 204.72
71.60 204.52
72.61 204.30
73.61 204.22
74.62 202.73
75.63 203.15
76.64 202.50
77.65 202.75
78.66 202.76
79.66 202.47
80.67 202.12
81.68 201.60
82.69 201.56
83.70 200.72
84.71 201.10
85.71 201.12
86.72 201.09
87.73 200.92
88.74 204.56
89.75 206.50
90.76 208.54
91.76 208.00
92.77 210.82
93.78 212.26
94.79 211.98
95.80 211.84
96.81 211.23
97.82 209.48
98.82 209.78
99.83 208.09
100.84 207.09
101.85 207.64
102.86 206.00
103.87 205.79
104.87 205.02
105.88 204.13
106.89 204.87
107.90 207.20
108.91 211.79
109.92 213.88
110.92 213.77
111.93 213.15
112.94 212.30
113.95 211.65
114.96 210.53
115.97 209.80
116.97 209.23
117.98 208.23
118.99 207.95
120.00 206.84
