# Time(ns)	Amplitude
0.00 199.85
1.01 199.64
2.02 200.26
3.03 200.03
4.03 200.35
5.04 200.70
6.05 200.02
7.06 203.10
8.07 205.95
9.08 207.00
10.08 207.61
11.09 207.10
12.10 207.31
13.11 206.42
14.12 205.90
15.13 206.77
16.13 208.25
17.14 208.53
18.15 208.09
19.16 207.16
20.17 207.03
21.18 206.16
22.18 205.93
23.19 205.27
24.20 205.23
25.21 204.32
26.22 204.10
27.23 203.71
28.24 203.26
29.24 202.45
30.25 202.72
31.26 202.48
32.27 202.33
33.28 201.80
34.29 202.10
35.29 201.22
36.30 201.93
37.31 201.00
38.32 201.19
39.33 205.94
40.34 209.83
41.34 211.75
42.35 212.76
43.36 211.83
44.37 211.54
45.38 210.49
46.39 209.65
47.39 208.74
48.40 207.69
49.41 207.36
50.42 206.40
51.43 206.13
52.44 205.19
53.45 205.23
54.45 203.89
55.46 203.56
56.47 203.56
57.48 203.73
58.49 202.89
59.50 202.45
60.50 202.36
61.51 202.15
62.52 202.17
63.53 201.72
64.54 201.90
65.55 203.40
66.55 204.06
67.56 204.77
68.57 203.82
69.58 203.90
70.59 203.76
71.60 203.76
72.61 203.68
73.61 203.02
74.62 202.96
75.63 202.54
76.64 202.30
77.65 201.60
78.66 202.46
79.66 201.45
80.67 201.81
81.68 201.48
82.69 200.77
83.70 201.41
84.71 201.06
85.71 200.93
86.72 200.82
87.73 200.93
88.74 200.83
89.75 200.89
90.76 200.56
91.76 200.57
92.77 200.53
93.78 200.41
94.79 199.98
95.80 200.16
96.81 200.76
97.82 200.03
98.82 200.18
99.83 200.10
100.84 200.02
101.85 199.71
102.86 200.36
103.87 200.67
104.87 203.50
105.88 204.71
106.89 205.10
107.90 205.09
108.91 204.29
109.92 204.25
110.92 204.14
111.93 202.92
112.94 203.04
113.95 203.62
114.96 202.97
115.97 202.27
116.97 202.51
117.98 201.95
118.99 201.84
120.00 201.49
