# Time(ns)	Amplitude
0.00 200.30
1.01 199.92
2.02 199.97
3.03 199.47
4.03 199.99
5.04 199.53
6.05 200.06
7.06 200.06
8.07 199.61
9.08 200.02
10.08 200.42
11.09 200.06
12.10 204.28
13.11 208.99
14.12 210.88
15.13 211.39
16.13 211.19
17.14 210.35
18.15 210.01
19.16 209.02
20.17 208.38
21.18 210.55
22.18 211.61
23.19 211.68
24.20 211.04
25.21 210.03
26.22 208.92
27.23 208.86
28.24 207.91
29.24 207.41
30.25 206.34
31.26 205.24
32.27 205.37
33.28 205.34
34.29 204.04
35.29 204.08
36.30 203.82
37.31 203.22
38.32 202.90
39.33 202.68
40.34 204.72
41.34 207.46
42.35 207.55
43.36 208.47
44.37 208.63
45.38 207.62
46.39 206.94
47.39 206.38
48.40 205.92
49.41 205.11
50.42 205.33
51.43 204.70
52.44 204.05
53.45 204.31
54.45 202.96
55.46 202.79
56.47 202.60
57.48 201.92
58.49 201.67
59.50 201.72
60.50 206.03
61.51 209.70
62.52 210.90
63.53 211.30
64.54 210.24
65.55 210.10
66.55 209.28
67.56 208.29
68.57 207.13
69.58 207.47
70.59 206.72
71.60 205.30
72.61 204.78
73.61 204.70
74.62 204.09
75.63 204.16
76.64 203.54
77.65 202.85
78.66 202.37
79.66 202.94
80.67 202.46
81.68 202.14
82.69 202.08
83.70 201.84
84.71 201.61
85.71 201.08
86.72 201.09
87.73 200.87
88.74 201.29
89.75 201.44
90.76 200.49
91.76 200.86
92.77 200.28
93.78 200.35
94.79 200.30
95.80 200.44
96.81 200.71
97.82 200.10
98.82 200.28
99.83 200.44
100.84 200.24
101.85 200.30
102.86 200.45
103.87 200.82
104.87 200.34
105.88 199.79
106.89 200.07
107.90 200.34
108.91 202.05
109.92 207.66
110.92 210.46
111.93 211.02
112.94 210.70
113.95 210.01
114.96 210.00
115.97 209.45
116.97 208.98
117.98 207.66
118.99 206.94
120.00 206.57
