# Time(ns)	Amplitude
0.00 199.80
1.01 199.71
2.02 200.33
3.03 200.00
4.03 199.76
5.04 199.52
6.05 200.17
7.06 201.67
8.07 202.22
9.08 202.89
10.08 203.19
11.09 202.42
12.10 202.28
13.11 202.36
14.12 201.95
15.13 202.67
16.13 201.81
17.14 201.33
18.15 201.49
19.16 201.66
20.17 200.93
21.18 201.41
22.18 200.72
23.19 200.93
24.20 200.47
25.21 200.62
26.22 200.51
27.23 200.62
28.24 199.98
29.24 200.91
30.25 200.37
31.26 200.50
32.27 199.76
33.28 200.35
34.29 204.43
35.29 207.54
36.30 208.92
37.31 208.30
38.32 207.64
39.33 207.68
40.34 207.14
41.34 206.70
42.35 205.32
43.36 205.45
44.37 205.08
45.38 204.08
46.39 204.04
47.39 203.72
48.40 203.53
49.41 202.85
50.42 202.00
51.43 202.19
52.44 202.03
53.45 201.75
54.45 206.42
55.46 207.90
56.47 208.64
57.48 209.33
58.49 208.12
59.50 207.77
60.50 207.38
61.51 206.14
62.52 205.62
63.53 204.86
64.54 204.91
65.55 205.11
66.55 204.49
67.56 203.65
68.57 203.84
69.58 203.35
70.59 202.78
71.60 202.11
72.61 207.58
73.61 210.45
74.62 211.92
75.63 211.99
76.64 212.19
77.65 210.44
78.66 210.49
79.66 209.61
80.67 208.12
81.68 207.64
82.69 206.97
83.70 206.73
84.71 205.47
85.71 205.45
86.72 204.40
87.73 204.24
88.74 203.58
89.75 203.04
90.76 203.09
91.76 202.79
92.77 202.98
93.78 201.74
94.79 202.03
95.80 201.89
96.81 201.27
97.82 201.08
98.82 201.20
99.83 200.98
100.84 200.99
101.85 201.28
102.86 204.25
103.87 206.35
104.87 206.75
105.88 206.33
106.89 206.83
107.90 206.25
108.91 205.59
109.92 204.06
110.92 204.47
111.93 204.40
112.94 203.33
113.95 202.70
114.96 202.95
115.97 203.15
116.97 202.61
117.98 202.23
118.99 201.95
120.00 202.08
