# Time(ns)	Amplitude
0.00 200.09
1.01 200.21
2.02 200.14
3.03 200.40
4.03 200.40
5.04 200.30
6.05 199.92
7.06 200.04
8.07 202.57
9.08 209.93
10.08 219.29
11.09 222.92
12.10 223.94
13.11 223.29
14.12 222.51
15.13 220.49
16.13 218.84
17.14 216.86
18.15 216.15
19.16 213.80
20.17 212.81
21.18 213.83
22.18 215.27
23.19 215.22
24.20 215.18
25.21 214.01
26.22 212.69
27.23 212.09
28.24 211.01
29.24 209.64
30.25 208.63
31.26 207.74
32.27 207.13
33.28 206.46
34.29 205.71
35.29 205.77
36.30 204.85
37.31 204.82
38.32 204.13
39.33 203.92
40.34 203.33
41.34 202.69
42.35 202.34
43.36 202.23
44.37 202.37
45.38 201.59
46.39 202.04
47.39 201.49
48.40 201.47
49.41 200.76
50.42 200.89
51.43 201.68
52.44 200.62
53.45 200.81
54.45 201.09
55.46 200.41
56.47 200.62
57.48 201.00
58.49 200.48
59.50 200.81
60.50 200.26
61.51 200.44
62.52 200.60
63.53 200.17
64.54 200.52
65.55 200.45
66.55 200.66
67.56 200.26
68.57 200.71
69.58 200.10
70.59 200.40
71.60 200.16
72.61 200.82
73.61 200.00
74.62 199.94
75.63 200.12
76.64 200.47
77.65 200.10
78.66 200.34
79.66 200.07
80.67 200.13
81.68 206.08
82.69 210.46
83.70 210.97
84.71 211.30
85.71 210.76
86.72 210.48
87.73 209.21
88.74 208.32
89.75 207.44
90.76 206.73
91.76 206.32
92.77 206.22
93.78 204.98
94.79 204.72
95.80 205.10
96.81 204.59
97.82 203.60
98.82 203.17
99.83 202.99
100.84 202.48
101.85 202.50
102.86 202.52
103.87 201.78
104.87 201.85
105.88 201.74
106.89 201.33
107.90 201.22
108.91 200.73
109.92 200.97
110.92 200.48
111.93 201.03
112.94 200.78
113.95 200.55
114.96 199.99
115.97 200.45
116.97 200.49
117.98 200.78
118.99 200.16
120.00 200.43
