# Time(ns)	Amplitude
0.00 200.17
1.01 199.54
2.02 200.36
3.03 200.35
4.03 199.83
5.04 199.87
6.05 200.43
7.06 199.82
8.07 200.12
9.08 199.67
10.08 199.90
11.09 199.88
12.10 200.03
13.11 199.49
14.12 200.29
15.13 200.05
16.13 199.87
17.14 199.92
18.15 199.55
19.16 203.69
20.17 205.35
21.18 206.75
22.18 206.65
23.19 207.08
24.20 206.34
25.21 206.01
26.22 205.29
27.23 204.36
28.24 204.36
29.24 203.34
30.25 203.16
31.26 202.91
32.27 203.42
33.28 207.63
34.29 209.85
35.29 209.91
36.30 210.06
37.31 209.67
38.32 208.91
39.33 208.04
40.34 207.52
41.34 206.27
42.35 206.05
43.36 205.37
44.37 205.14
45.38 204.20
46.39 203.96
47.39 204.07
48.40 203.76
49.41 202.25
50.42 202.63
51.43 202.34
52.44 201.90
53.45 201.89
54.45 201.77
55.46 201.79
56.47 201.82
57.48 201.63
58.49 201.51
59.50 205.05
60.50 207.88
61.51 209.97
62.52 213.28
63.53 213.15
64.54 213.13
65.55 212.88
66.55 211.91
67.56 210.97
68.57 210.36
69.58 208.55
70.59 208.50
71.60 207.58
72.61 207.03
73.61 206.19
74.62 205.82
75.63 205.57
76.64 204.68
77.65 204.60
78.66 203.90
79.66 202.90
80.67 203.36
81.68 203.08
82.69 202.45
83.70 202.40
84.71 202.17
85.71 202.23
86.72 206.95
87.73 210.42
88.74 211.99
89.75 211.77
90.76 211.10
91.76 210.50
92.77 209.39
93.78 208.60
94.79 207.81
95.80 206.87
96.81 206.32
97.82 206.15
98.82 205.48
99.83 204.46
100.84 204.40
101.85 203.92
102.86 203.58
103.87 203.05
104.87 202.90
105.88 202.21
106.89 202.51
107.90 202.41
108.91 202.13
109.92 201.66
110.92 201.73
111.93 201.05
112.94 201.75
113.95 201.50
114.96 200.74
115.97 201.07
116.97 200.37
117.98 201.25
118.99 201.10
120.00 200.73
