# Time(ns)	Amplitude
0.00 200.08
1.01 200.13
2.02 200.43
3.03 200.15
4.03 199.42
5.04 200.17
6.05 202.21
7.06 205.56
8.07 206.60
9.08 207.35
10.08 206.78
11.09 206.67
12.10 205.70
13.11 205.76
14.12 205.06
15.13 204.54
16.13 204.67
17.14 203.58
18.15 203.30
19.16 203.44
20.17 202.82
21.18 202.43
22.18 202.66
23.19 202.39
24.20 201.68
25.21 201.89
26.22 201.83
27.23 201.26
28.24 201.05
29.24 201.03
30.25 200.87
31.26 206.83
32.27 210.48
33.28 212.09
34.29 212.44
35.29 211.39
36.30 210.66
37.31 209.59
38.32 208.86
39.33 208.20
40.34 207.64
41.34 206.83
42.35 206.18
43.36 205.96
44.37 205.74
45.38 204.70
46.39 204.35
47.39 203.89
48.40 206.00
49.41 208.70
50.42 209.56
51.43 209.44
52.44 209.20
53.45 208.33
54.45 207.49
55.46 206.90
56.47 206.51
57.48 205.97
58.49 205.01
59.50 205.67
60.50 209.83
61.51 211.77
62.52 212.16
63.53 211.28
64.54 210.28
65.55 210.30
66.55 209.00
67.56 208.14
68.57 207.29
69.58 206.64
70.59 206.58
71.60 205.74
72.61 204.88
73.61 204.05
74.62 204.36
75.63 203.97
76.64 202.98
77.65 203.03
78.66 202.22
79.66 202.87
80.67 202.09
81.68 206.35
82.69 208.10
83.70 208.15
84.71 207.98
85.71 208.07
86.72 206.65
87.73 206.89
88.74 205.94
89.75 205.69
90.76 205.01
91.76 205.10
92.77 204.37
93.78 203.61
94.79 203.60
95.80 202.95
96.81 202.41
97.82 202.45
98.82 201.86
99.83 202.24
100.84 201.89
101.85 200.91
102.86 201.03
103.87 201.79
104.87 201.02
105.88 201.44
106.89 201.21
107.90 201.20
108.91 200.63
109.92 201.12
110.92 200.92
111.93 200.24
112.94 200.93
113.95 200.21
114.96 199.91
115.97 200.59
116.97 200.51
117.98 200.51
118.99 199.86
120.00 200.52
