# Time(ns)	Amplitude
0.00 200.49
1.01 199.76
2.02 200.42
3.03 200.26
4.03 199.71
5.04 200.15
6.05 200.01
7.06 199.58
8.07 199.49
9.08 199.97
10.08 200.61
11.09 199.97
12.10 199.65
13.11 199.68
14.12 199.91
15.13 199.52
16.13 200.47
17.14 200.05
18.15 202.36
19.16 204.47
20.17 205.17
21.18 210.16
22.18 214.11
23.19 219.72
24.20 221.78
25.21 221.52
26.22 221.54
27.23 219.68
28.24 217.90
29.24 216.18
30.25 215.04
31.26 213.65
32.27 211.99
33.28 210.58
34.29 210.17
35.29 208.48
36.30 208.49
37.31 207.20
38.32 207.17
39.33 206.64
40.34 205.72
41.34 208.94
42.35 212.68
43.36 214.37
44.37 214.40
45.38 213.63
46.39 212.76
47.39 212.18
48.40 211.11
49.41 210.22
50.42 208.83
51.43 208.35
52.44 207.50
53.45 206.97
54.45 206.55
55.46 205.73
56.47 204.83
57.48 206.47
58.49 211.95
59.50 214.29
60.50 214.84
61.51 214.50
62.52 213.78
63.53 212.51
64.54 211.02
65.55 210.23
66.55 209.99
67.56 208.50
68.57 207.24
69.58 207.10
70.59 206.32
71.60 205.85
72.61 205.04
73.61 204.42
74.62 203.95
75.63 203.67
76.64 203.66
77.65 203.28
78.66 203.37
79.66 202.50
80.67 202.67
81.68 202.23
82.69 202.01
83.70 201.41
84.71 201.61
85.71 201.81
86.72 201.63
87.73 200.91
88.74 201.29
89.75 200.53
90.76 200.54
91.76 200.72
92.77 200.81
93.78 201.09
94.79 200.04
95.80 200.63
96.81 200.48
97.82 200.16
98.82 200.71
99.83 200.68
100.84 199.51
101.85 200.30
102.86 200.31
103.87 200.58
104.87 199.21
105.88 199.78
106.89 200.58
107.90 199.62
108.91 200.19
109.92 200.04
110.92 200.17
111.93 200.25
112.94 200.12
113.95 199.94
114.96 200.19
115.97 200.07
116.97 199.98
117.98 199.43
118.99 200.09
120.00 199.90
