# Time(ns)	Amplitude
0.00 199.93
1.01 199.91
2.02 199.74
3.03 200.22
4.03 199.59
5.04 200.11
6.05 200.05
7.06 199.74
8.07 199.79
9.08 200.20
10.08 199.83
11.09 200.09
12.10 200.41
13.11 200.09
14.12 199.66
15.13 200.14
16.13 199.92
17.14 200.13
18.15 199.56
19.16 201.80
20.17 203.29
21.18 203.56
22.18 204.10
23.19 203.36
24.20 203.23
25.21 203.30
26.22 203.13
27.23 202.78
28.24 201.91
29.24 201.99
30.25 201.94
31.26 202.17
32.27 201.47
33.28 201.35
34.29 201.07
35.29 201.37
36.30 201.18
37.31 200.98
38.32 200.59
39.33 200.67
40.34 200.34
41.34 201.18
42.35 200.75
43.36 200.99
44.37 200.96
45.38 201.11
46.39 200.60
47.39 200.93
48.40 202.39
49.41 203.81
50.42 204.97
51.43 205.15
52.44 204.49
53.45 204.67
54.45 204.16
55.46 203.84
56.47 207.08
57.48 209.98
58.49 210.84
59.50 210.86
60.50 209.92
61.51 209.13
62.52 209.04
63.53 208.54
64.54 206.63
65.55 206.36
66.55 205.90
67.56 205.89
68.57 205.13
69.58 205.06
70.59 203.87
71.60 203.76
72.61 203.33
73.61 203.23
74.62 202.30
75.63 202.34
76.64 202.19
77.65 201.77
78.66 201.77
79.66 201.11
80.67 201.61
81.68 201.92
82.69 200.88
83.70 200.97
84.71 200.54
85.71 200.82
86.72 201.10
87.73 200.44
88.74 200.55
89.75 201.02
90.76 203.08
91.76 207.73
92.77 209.31
93.78 209.41
94.79 211.66
95.80 216.78
96.81 219.07
97.82 218.98
98.82 218.03
99.83 216.57
100.84 215.88
101.85 214.55
102.86 212.91
103.87 211.53
104.87 210.62
105.88 209.87
106.89 208.41
107.90 208.00
108.91 207.42
109.92 206.67
110.92 206.58
111.93 205.09
112.94 204.55
113.95 204.40
114.96 204.18
115.97 203.44
116.97 202.86
117.98 202.71
118.99 202.82
120.00 202.34
