# Time(ns)	Amplitude
0.00 199.91
1.01 199.99
2.02 199.35
3.03 200.06
4.03 199.45
5.04 199.86
6.05 200.49
7.06 200.49
8.07 199.66
9.08 199.93
10.08 199.95
11.09 200.06
12.10 200.02
13.11 200.00
14.12 200.58
15.13 199.73
16.13 199.65
17.14 200.20
18.15 200.13
19.16 199.84
20.17 199.72
21.18 200.27
22.18 199.82
23.19 199.76
24.20 199.72
25.21 200.64
26.22 200.10
27.23 200.48
28.24 200.08
29.24 200.22
30.25 199.82
31.26 201.40
32.27 206.42
33.28 208.70
34.29 209.13
35.29 209.08
36.30 208.85
37.31 207.40
38.32 207.73
39.33 206.57
40.34 205.77
41.34 205.64
42.35 204.77
43.36 205.27
44.37 204.30
45.38 203.96
46.39 203.29
47.39 203.05
48.40 203.00
49.41 202.69
50.42 201.69
51.43 202.02
52.44 202.05
53.45 201.89
54.45 200.97
55.46 201.43
56.47 200.88
57.48 200.75
58.49 201.53
59.50 200.68
60.50 200.82
61.51 201.00
62.52 200.52
63.53 200.84
64.54 200.78
65.55 200.98
66.55 204.56
67.56 207.06
68.57 208.23
69.58 212.55
70.59 215.62
71.60 217.51
72.61 216.60
73.61 215.51
74.62 214.40
75.63 212.86
76.64 211.68
77.65 210.92
78.66 210.32
79.66 209.29
80.67 208.17
81.68 207.17
82.69 206.67
83.70 206.01
84.71 206.03
85.71 205.50
86.72 204.28
87.73 204.28
88.74 204.01
89.75 203.08
90.76 203.00
91.76 205.59
92.77 209.54
93.78 211.50
94.79 211.75
95.80 210.86
96.81 210.41
97.82 209.53
98.82 209.24
99.83 207.99
100.84 206.98
101.85 206.51
102.86 205.76
103.87 204.93
104.87 204.82
105.88 204.58
106.89 205.74
107.90 207.68
108.91 208.24
109.92 208.47
110.92 207.18
111.93 207.76
112.94 207.37
113.95 206.02
114.96 205.79
115.97 204.80
116.97 204.43
117.98 204.41
118.99 204.29
120.00 203.37
