# Time(ns)	Amplitude
0.00 199.53
1.01 200.07
2.02 200.04
3.03 200.18
4.03 199.79
5.04 199.85
6.05 200.17
7.06 200.99
8.07 205.01
9.08 207.23
10.08 206.86
11.09 207.38
12.10 210.20
13.11 211.83
14.12 212.16
15.13 211.79
16.13 210.33
17.14 210.08
18.15 209.57
19.16 208.32
20.17 207.26
21.18 206.48
22.18 206.40
23.19 205.75
24.20 205.30
25.21 204.81
26.22 203.89
27.23 203.99
28.24 203.41
29.24 203.11
30.25 203.36
31.26 202.63
32.27 202.32
33.28 202.30
34.29 202.49
35.29 201.84
36.30 201.52
37.31 203.08
38.32 204.83
39.33 206.58
40.34 206.67
41.34 206.05
42.35 206.00
43.36 205.92
44.37 205.13
45.38 204.91
46.39 204.23
47.39 204.06
48.40 203.27
49.41 202.73
50.42 202.83
51.43 202.70
52.44 202.68
53.45 201.69
54.45 202.26
55.46 201.42
56.47 201.46
57.48 201.57
58.49 201.02
59.50 200.92
60.50 201.44
61.51 200.79
62.52 200.80
63.53 200.58
64.54 200.62
65.55 200.56
66.55 200.70
67.56 200.48
68.57 200.35
69.58 200.61
70.59 200.17
71.60 199.69
72.61 200.15
73.61 200.52
74.62 199.85
75.63 199.83
76.64 200.30
77.65 199.79
78.66 199.99
79.66 200.40
80.67 204.87
81.68 209.01
82.69 210.58
83.70 211.12
84.71 211.21
85.71 210.23
86.72 209.23
87.73 208.75
88.74 207.37
89.75 206.88
90.76 206.32
91.76 205.90
92.77 205.01
93.78 204.36
94.79 203.66
95.80 203.58
96.81 203.90
97.82 203.64
98.82 202.82
99.83 203.15
100.84 203.09
101.85 203.21
102.86 204.48
103.87 204.68
104.87 205.27
105.88 205.57
106.89 204.97
107.90 204.74
108.91 204.71
109.92 203.65
110.92 203.74
111.93 203.54
112.94 203.61
113.95 202.78
114.96 202.35
115.97 201.81
116.97 201.56
117.98 201.83
118.99 201.51
120.00 201.58
