# Time(ns)	Amplitude
0.00 200.29
1.01 199.63
2.02 199.57
3.03 199.61
4.03 199.96
5.04 200.25
6.05 199.34
7.06 199.62
8.07 200.03
9.08 199.74
10.08 200.24
11.09 200.02
12.10 199.86
13.11 200.07
14.12 200.12
15.13 199.75
16.13 200.09
17.14 200.10
18.15 199.55
19.16 199.68
20.17 200.61
21.18 199.80
22.18 200.10
23.19 200.28
24.20 199.91
25.21 200.14
26.22 200.13
27.23 199.99
28.24 200.23
29.24 199.88
30.25 199.91
31.26 199.53
32.27 200.00
33.28 199.95
34.29 200.53
35.29 199.63
36.30 200.12
37.31 199.94
38.32 199.77
39.33 204.04
40.34 205.25
41.34 205.92
42.35 205.96
43.36 206.45
44.37 205.73
45.38 204.82
46.39 204.44
47.39 203.70
48.40 205.61
49.41 208.09
50.42 208.39
51.43 208.78
52.44 208.03
53.45 207.26
54.45 206.64
55.46 206.77
56.47 205.64
57.48 205.01
58.49 204.18
59.50 204.28
60.50 204.23
61.51 203.78
62.52 203.05
63.53 203.19
64.54 202.90
65.55 202.52
66.55 202.20
67.56 201.51
68.57 201.70
69.58 201.35
70.59 201.36
71.60 200.90
72.61 200.72
73.61 201.94
74.62 200.79
75.63 200.96
76.64 200.80
77.65 200.59
78.66 200.37
79.66 200.83
80.67 200.16
81.68 200.74
82.69 200.56
83.70 200.00
84.71 200.29
85.71 200.80
86.72 200.49
87.73 200.18
88.74 200.44
89.75 199.36
90.76 200.11
91.76 200.43
92.77 200.34
93.78 200.17
94.79 200.40
95.80 199.97
96.81 199.83
97.82 202.96
98.82 205.83
99.83 205.68
100.84 211.78
101.85 214.19
102.86 215.04
103.87 215.41
104.87 216.46
105.88 215.80
106.89 215.32
107.90 213.80
108.91 212.37
109.92 211.77
110.92 210.35
111.93 209.33
112.94 208.85
113.95 207.64
114.96 207.30
115.97 206.82
116.97 205.66
117.98 204.95
118.99 204.66
120.00 204.42
