# Time(ns)	Amplitude
0.00 199.86
1.01 200.24
2.02 200.13
3.03 199.94
4.03 200.26
5.04 200.18
6.05 199.61
7.06 200.34
8.07 200.38
9.08 199.97
10.08 200.10
11.09 200.01
12.10 200.31
13.11 199.79
14.12 200.23
15.13 199.82
16.13 200.35
17.14 199.40
18.15 200.08
19.16 199.91
20.17 200.36
21.18 200.05
22.18 200.19
23.19 200.00
24.20 200.12
25.21 200.23
26.22 200.17
27.23 200.00
28.24 200.05
29.24 200.03
30.25 200.04
31.26 199.55
32.27 199.37
33.28 200.07
34.29 199.74
35.29 199.78
36.30 200.07
37.31 200.48
38.32 199.46
39.33 200.39
40.34 206.72
41.34 209.78
42.35 210.88
43.36 211.05
44.37 215.47
45.38 217.89
46.39 217.68
47.39 217.37
48.40 216.50
49.41 214.98
50.42 213.68
51.43 212.45
52.44 211.52
53.45 210.53
54.45 208.94
55.46 208.54
56.47 207.67
57.48 206.86
58.49 205.93
59.50 205.76
60.50 204.61
61.51 204.56
62.52 204.47
63.53 203.78
64.54 203.10
65.55 203.06
66.55 203.11
67.56 202.83
68.57 202.12
69.58 202.19
70.59 202.09
71.60 201.38
72.61 201.65
73.61 201.14
74.62 201.74
75.63 201.51
76.64 201.76
77.65 201.04
78.66 201.06
79.66 201.19
80.67 200.93
81.68 200.92
82.69 202.89
83.70 203.56
84.71 204.02
85.71 203.67
86.72 203.85
87.73 203.66
88.74 208.55
89.75 210.79
90.76 211.30
91.76 211.43
92.77 210.70
93.78 210.36
94.79 208.80
95.80 208.77
96.81 207.20
97.82 207.09
98.82 206.24
99.83 206.13
100.84 205.10
101.85 205.13
102.86 206.35
103.87 210.38
104.87 211.66
105.88 212.59
106.89 211.64
107.90 210.85
108.91 210.06
109.92 209.09
110.92 208.31
111.93 207.71
112.94 206.98
113.95 206.49
114.96 205.30
115.97 205.38
116.97 204.69
117.98 204.77
118.99 203.86
120.00 203.84
