# Time(ns)	Amplitude
0.00 200.19
1.01 199.48
2.02 200.39
3.03 200.82
4.03 200.47
5.04 199.72
6.05 199.51
7.06 200.13
8.07 200.32
9.08 199.79
10.08 199.84
11.09 200.52
12.10 200.13
13.11 201.13
14.12 206.98
15.13 209.34
16.13 209.96
17.14 210.36
18.15 209.68
19.16 209.34
20.17 207.92
21.18 207.72
22.18 206.87
23.19 205.79
24.20 205.77
25.21 205.14
26.22 204.92
27.23 208.05
28.24 211.79
29.24 214.40
30.25 215.71
31.26 215.48
32.27 215.10
33.28 215.19
34.29 218.98
35.29 219.84
36.30 219.23
37.31 218.46
38.32 217.38
39.33 215.54
40.34 214.15
41.34 212.91
42.35 212.01
43.36 210.71
44.37 210.37
45.38 208.65
46.39 207.98
47.39 206.94
48.40 206.48
49.41 205.93
50.42 205.49
51.43 204.63
52.44 204.10
53.45 204.17
54.45 203.45
55.46 203.12
56.47 202.72
57.48 203.21
58.49 202.31
59.50 205.27
60.50 207.09
61.51 207.61
62.52 207.26
63.53 207.74
64.54 206.23
65.55 206.33
66.55 205.89
67.56 205.24
68.57 204.70
69.58 204.66
70.59 203.88
71.60 203.83
72.61 203.68
73.61 202.94
74.62 202.42
75.63 202.10
76.64 201.62
77.65 202.31
78.66 201.78
79.66 201.89
80.67 201.61
81.68 202.23
82.69 200.83
83.70 200.97
84.71 200.72
85.71 200.39
86.72 200.75
87.73 200.61
88.74 201.25
89.75 200.53
90.76 200.32
91.76 200.77
92.77 200.77
93.78 200.19
94.79 200.09
95.80 200.35
96.81 200.24
97.82 199.91
98.82 199.89
99.83 199.72
100.84 200.88
101.85 200.10
102.86 200.37
103.87 200.52
104.87 199.93
105.88 200.03
106.89 199.87
107.90 199.70
108.91 200.42
109.92 200.03
110.92 200.02
111.93 199.68
112.94 200.17
113.95 199.90
114.96 199.94
115.97 199.83
116.97 200.07
117.98 199.95
118.99 199.71
120.00 199.98
