# Time(ns)	Amplitude
0.00 200.42
1.01 200.09
2.02 200.02
3.03 200.27
4.03 200.35
5.04 199.82
6.05 199.55
7.06 199.99
8.07 199.88
9.08 200.68
10.08 199.88
11.09 199.61
12.10 200.28
13.11 200.11
14.12 199.51
15.13 200.23
16.13 199.92
17.14 200.50
18.15 199.98
19.16 199.95
20.17 200.42
21.18 200.00
22.18 200.05
23.19 199.96
24.20 199.78
25.21 200.09
26.22 199.58
27.23 200.56
28.24 199.84
29.24 200.11
30.25 200.01
31.26 204.34
32.27 207.25
33.28 208.13
34.29 208.09
35.29 211.70
36.30 215.20
37.31 216.37
38.32 215.95
39.33 215.18
40.34 214.61
41.34 213.30
42.35 212.37
43.36 210.99
44.37 210.43
45.38 209.25
46.39 207.69
47.39 207.42
48.40 206.84
49.41 205.89
50.42 204.93
51.43 204.66
52.44 204.55
53.45 203.79
54.45 203.70
55.46 202.92
56.47 203.06
57.48 202.35
58.49 202.28
59.50 201.82
60.50 201.80
61.51 202.51
62.52 201.53
63.53 201.25
64.54 201.31
65.55 201.82
66.55 201.11
67.56 201.00
68.57 200.78
69.58 201.03
70.59 201.28
71.60 200.15
72.61 201.24
73.61 200.08
74.62 200.56
75.63 200.61
76.64 200.31
77.65 200.47
78.66 200.19
79.66 206.46
80.67 209.87
81.68 211.47
82.69 211.06
83.70 211.43
84.71 210.07
85.71 209.27
86.72 208.58
87.73 207.82
88.74 207.06
89.75 206.35
90.76 205.85
91.76 205.12
92.77 204.69
93.78 204.45
94.79 203.96
95.80 203.60
96.81 203.57
97.82 203.20
98.82 203.06
99.83 202.66
100.84 206.10
101.85 209.00
102.86 209.76
103.87 209.90
104.87 210.00
105.88 210.18
106.89 210.86
107.90 210.89
108.91 210.01
109.92 209.52
110.92 209.03
111.93 208.13
112.94 207.15
113.95 206.92
114.96 205.95
115.97 205.64
116.97 204.94
117.98 204.56
118.99 204.27
120.00 204.12
