# Time(ns)	Amplitude
0.00 200.41
1.01 199.92
2.02 200.38
3.03 199.70
4.03 199.73
5.04 200.15
6.05 199.57
7.06 200.26
8.07 199.59
9.08 199.74
10.08 199.76
11.09 200.01
12.10 199.68
13.11 200.30
14.12 200.08
15.13 199.95
16.13 199.99
17.14 199.26
18.15 199.68
19.16 200.06
20.17 200.19
21.18 200.59
22.18 199.45
23.19 199.54
24.20 200.58
25.21 200.28
26.22 200.35
27.23 199.57
28.24 199.88
29.24 199.97
30.25 199.60
31.26 199.70
32.27 199.77
33.28 200.26
34.29 200.12
35.29 200.24
36.30 199.32
37.31 200.32
38.32 199.68
39.33 199.62
40.34 199.91
41.34 200.15
42.35 200.51
43.36 200.15
44.37 200.21
45.38 199.88
46.39 199.68
47.39 200.40
48.40 200.46
49.41 201.39
50.42 205.38
51.43 206.55
52.44 207.26
53.45 206.90
54.45 206.99
55.46 206.13
56.47 205.96
57.48 205.74
58.49 205.12
59.50 204.25
60.50 203.88
61.51 203.72
62.52 203.18
63.53 203.47
64.54 202.98
65.55 202.59
66.55 202.80
67.56 202.24
68.57 201.69
69.58 201.55
70.59 201.47
71.60 201.14
72.61 201.16
73.61 203.51
74.62 204.95
75.63 205.58
76.64 205.26
77.65 205.65
78.66 205.32
79.66 204.12
80.67 204.27
81.68 203.94
82.69 203.49
83.70 202.92
84.71 202.28
85.71 202.89
86.72 202.78
87.73 206.57
88.74 208.15
89.75 209.30
90.76 208.88
91.76 208.64
92.77 208.43
93.78 207.89
94.79 207.01
95.80 206.09
96.81 206.50
97.82 207.48
98.82 207.64
99.83 207.21
100.84 206.90
101.85 206.85
102.86 205.03
103.87 205.21
104.87 205.03
105.88 208.10
106.89 210.07
107.90 210.14
108.91 209.92
109.92 209.26
110.92 208.22
111.93 207.63
112.94 207.21
113.95 206.37
114.96 205.75
115.97 204.66
116.97 204.69
117.98 204.37
118.99 204.08
120.00 203.46
