# Time(ns)	Amplitude
0.00 200.30
1.01 200.18
2.02 199.52
3.03 199.56
4.03 200.03
5.04 200.06
6.05 200.25
7.06 199.38
8.07 200.64
9.08 200.37
10.08 199.53
11.09 200.27
12.10 199.31
13.11 199.94
14.12 200.14
15.13 200.16
16.13 200.71
17.14 199.71
18.15 200.00
19.16 200.10
20.17 199.86
21.18 200.26
22.18 199.59
23.19 200.13
24.20 202.37
25.21 203.34
26.22 203.98
27.23 204.29
28.24 204.21
29.24 203.76
30.25 210.83
31.26 213.53
32.27 215.05
33.28 214.00
34.29 213.32
35.29 212.66
36.30 211.45
37.31 210.80
38.32 209.69
39.33 208.79
40.34 207.76
41.34 207.40
42.35 206.23
43.36 205.42
44.37 205.35
45.38 207.29
46.39 208.18
47.39 208.04
48.40 208.06
49.41 207.69
50.42 207.42
51.43 206.41
52.44 205.66
53.45 205.72
54.45 204.86
55.46 204.70
56.47 204.03
57.48 206.63
58.49 210.19
59.50 211.65
60.50 212.39
61.51 211.22
62.52 210.66
63.53 210.10
64.54 208.71
65.55 208.41
66.55 207.71
67.56 207.39
68.57 206.40
69.58 205.72
70.59 204.92
71.60 204.77
72.61 204.53
73.61 203.62
74.62 202.90
75.63 202.92
76.64 202.92
77.65 202.38
78.66 201.72
79.66 201.93
80.67 201.57
81.68 201.92
82.69 202.08
83.70 201.30
84.71 201.37
85.71 200.94
86.72 201.18
87.73 200.62
88.74 200.69
89.75 201.77
90.76 205.78
91.76 207.56
92.77 207.84
93.78 208.50
94.79 207.39
95.80 206.65
96.81 205.98
97.82 205.87
98.82 205.33
99.83 204.81
100.84 204.64
101.85 204.46
102.86 203.36
103.87 203.08
104.87 202.98
105.88 202.52
106.89 202.51
107.90 202.00
108.91 202.28
109.92 202.12
110.92 201.24
111.93 201.11
112.94 200.66
113.95 201.22
114.96 201.34
115.97 200.57
116.97 200.48
117.98 200.71
118.99 200.95
120.00 200.45
