# Time(ns)	Amplitude
0.00 199.71
1.01 199.78
2.02 200.25
3.03 199.83
4.03 200.22
5.04 200.06
6.05 200.10
7.06 200.36
8.07 199.98
9.08 199.84
10.08 201.60
11.09 205.46
12.10 206.17
13.11 205.99
14.12 206.57
15.13 205.89
16.13 208.34
17.14 210.31
18.15 211.31
19.16 210.81
20.17 210.81
21.18 209.49
22.18 209.17
23.19 208.04
24.20 207.16
25.21 206.79
26.22 205.77
27.23 205.79
28.24 204.81
29.24 204.38
30.25 204.07
31.26 203.49
32.27 209.11
33.28 212.53
34.29 213.21
35.29 213.79
36.30 213.06
37.31 211.90
38.32 211.24
39.33 209.91
40.34 208.99
41.34 208.06
42.35 207.51
43.36 206.91
44.37 206.49
45.38 205.46
46.39 204.94
47.39 204.79
48.40 204.52
49.41 203.81
50.42 202.72
51.43 203.27
52.44 203.28
53.45 202.20
54.45 203.00
55.46 202.49
56.47 201.80
57.48 201.74
58.49 201.03
59.50 201.22
60.50 201.19
61.51 201.14
62.52 200.89
63.53 200.69
64.54 200.63
65.55 201.00
66.55 204.23
67.56 208.30
68.57 210.84
69.58 210.70
70.59 210.71
71.60 210.72
72.61 209.05
73.61 208.73
74.62 207.66
75.63 207.11
76.64 206.61
77.65 205.63
78.66 205.27
79.66 205.05
80.67 204.43
81.68 203.51
82.69 203.26
83.70 203.32
84.71 202.84
85.71 203.02
86.72 202.60
87.73 201.97
88.74 201.92
89.75 201.61
90.76 201.64
91.76 201.58
92.77 201.44
93.78 201.26
94.79 203.96
95.80 205.92
96.81 206.48
97.82 206.48
98.82 205.43
99.83 205.37
100.84 205.45
101.85 204.89
102.86 204.62
103.87 204.20
104.87 203.48
105.88 202.96
106.89 202.95
107.90 203.09
108.91 202.33
109.92 201.61
110.92 201.44
111.93 201.54
112.94 201.32
113.95 201.31
114.96 201.65
115.97 200.90
116.97 200.76
117.98 200.67
118.99 201.40
120.00 201.01
