# Time(ns)	Amplitude
0.00 199.40
1.01 199.90
2.02 200.23
3.03 199.86
4.03 199.50
5.04 200.24
6.05 199.66
7.06 200.24
8.07 199.77
9.08 199.83
10.08 200.07
11.09 200.19
12.10 199.39
13.11 199.95
14.12 199.85
15.13 200.00
16.13 200.48
17.14 199.42
18.15 199.96
19.16 200.22
20.17 200.13
21.18 200.11
22.18 200.37
23.19 199.46
24.20 200.27
25.21 200.10
26.22 199.90
27.23 199.75
28.24 199.84
29.24 200.34
30.25 199.99
31.26 199.37
32.27 200.05
33.28 200.06
34.29 199.93
35.29 199.91
36.30 200.27
37.31 200.17
38.32 199.93
39.33 204.64
40.34 208.44
41.34 210.26
42.35 210.53
43.36 212.02
44.37 212.89
45.38 212.28
46.39 211.81
47.39 211.17
48.40 210.32
49.41 209.20
50.42 208.10
51.43 207.34
52.44 206.74
53.45 206.72
54.45 205.64
55.46 204.84
56.47 204.87
57.48 204.45
58.49 203.57
59.50 203.57
60.50 202.77
61.51 202.75
62.52 202.94
63.53 202.00
64.54 202.08
65.55 202.30
66.55 201.57
67.56 204.89
68.57 210.21
69.58 216.27
70.59 219.17
71.60 219.01
72.61 218.45
73.61 217.42
74.62 216.23
75.63 214.49
76.64 213.78
77.65 212.36
78.66 211.04
79.66 210.30
80.67 209.06
81.68 207.99
82.69 207.13
83.70 206.37
84.71 206.51
85.71 205.44
86.72 204.56
87.73 204.55
88.74 204.07
89.75 203.80
90.76 203.34
91.76 203.22
92.77 202.19
93.78 202.75
94.79 202.37
95.80 202.71
96.81 208.30
97.82 210.63
98.82 212.39
99.83 212.59
100.84 211.93
101.85 210.52
102.86 210.25
103.87 209.45
104.87 208.02
105.88 207.47
106.89 206.73
107.90 205.80
108.91 205.97
109.92 205.34
110.92 204.34
111.93 204.12
112.94 203.56
113.95 203.40
114.96 202.79
115.97 202.66
116.97 202.32
117.98 201.89
118.99 202.12
120.00 202.38
