# Time(ns)	Amplitude
0.00 199.59
1.01 199.69
2.02 199.86
3.03 199.94
4.03 200.07
5.04 199.79
6.05 199.82
7.06 199.50
8.07 200.25
9.08 200.36
10.08 202.15
11.09 208.71
12.10 212.89
13.11 213.98
14.12 215.25
15.13 213.64
16.13 212.39
17.14 211.82
18.15 210.24
19.16 209.82
20.17 208.94
21.18 208.20
22.18 207.27
23.19 206.50
24.20 205.46
25.21 205.32
26.22 205.06
27.23 204.33
28.24 204.11
29.24 203.93
30.25 202.95
31.26 203.32
32.27 202.99
33.28 202.68
34.29 201.98
35.29 202.13
36.30 201.88
37.31 201.54
38.32 201.37
39.33 201.01
40.34 201.24
41.34 200.69
42.35 200.85
43.36 200.80
44.37 200.94
45.38 200.90
46.39 200.49
47.39 200.79
48.40 200.26
49.41 200.21
50.42 199.78
51.43 200.35
52.44 200.26
53.45 200.60
54.45 200.59
55.46 200.48
56.47 200.12
57.48 200.15
58.49 200.59
59.50 200.06
60.50 200.61
61.51 200.08
62.52 200.18
63.53 199.96
64.54 199.99
65.55 199.62
66.55 200.19
67.56 199.28
68.57 200.31
69.58 200.54
70.59 200.60
71.60 200.05
72.61 200.75
73.61 200.24
74.62 199.89
75.63 200.42
76.64 199.88
77.65 199.73
78.66 200.47
79.66 200.55
80.67 200.77
81.68 199.99
82.69 200.35
83.70 199.81
84.71 202.52
85.71 204.08
86.72 204.09
87.73 203.91
88.74 204.58
89.75 203.52
90.76 203.82
91.76 203.44
92.77 202.66
93.78 202.70
94.79 202.68
95.80 201.95
96.81 202.48
97.82 201.32
98.82 201.49
99.83 201.53
100.84 203.07
101.85 208.37
102.86 210.14
103.87 211.63
104.87 210.63
105.88 210.47
106.89 210.41
107.90 214.44
108.91 216.13
109.92 216.05
110.92 215.15
111.93 214.63
112.94 213.13
113.95 212.18
114.96 211.56
115.97 209.98
116.97 209.10
117.98 208.41
118.99 207.60
120.00 206.79
