# Time(ns)	Amplitude
0.00 199.97
1.01 199.67
2.02 200.64
3.03 199.68
4.03 200.37
5.04 200.25
6.05 200.36
7.06 199.86
8.07 199.88
9.08 200.24
10.08 200.73
11.09 199.34
12.10 199.70
13.11 200.04
14.12 199.49
15.13 200.36
16.13 200.34
17.14 199.70
18.15 199.63
19.16 199.69
20.17 199.59
21.18 200.29
22.18 200.02
23.19 200.07
24.20 199.61
25.21 199.78
26.22 200.29
27.23 199.56
28.24 200.01
29.24 200.00
30.25 200.30
31.26 200.26
32.27 200.35
33.28 200.33
34.29 200.25
35.29 200.16
36.30 200.34
37.31 199.99
38.32 199.55
39.33 200.28
40.34 200.22
41.34 200.05
42.35 199.43
43.36 199.97
44.37 200.04
45.38 200.44
46.39 200.10
47.39 199.61
48.40 199.69
49.41 200.70
50.42 200.05
51.43 199.45
52.44 199.71
53.45 199.92
54.45 200.05
55.46 199.80
56.47 201.45
57.48 204.60
58.49 205.95
59.50 206.20
60.50 206.03
61.51 205.73
62.52 205.54
63.53 204.91
64.54 203.94
65.55 203.91
66.55 203.99
67.56 203.93
68.57 202.62
69.58 202.51
70.59 202.50
71.60 202.03
72.61 202.41
73.61 202.45
74.62 201.51
75.63 201.69
76.64 201.65
77.65 204.28
78.66 208.99
79.66 210.15
80.67 214.64
81.68 219.59
82.69 220.16
83.70 220.29
84.71 221.13
85.71 221.56
86.72 220.29
87.73 219.62
88.74 217.33
89.75 216.29
90.76 214.68
91.76 213.59
92.77 211.47
93.78 210.99
94.79 209.58
95.80 208.67
96.81 208.03
97.82 207.45
98.82 206.56
99.83 205.57
100.84 205.47
101.85 204.81
102.86 204.60
103.87 204.13
104.87 203.14
105.88 202.80
106.89 202.91
107.90 202.81
108.91 202.01
109.92 202.71
110.92 201.85
111.93 201.51
112.94 201.54
113.95 201.03
114.96 201.50
115.97 200.75
116.97 201.04
117.98 201.21
118.99 200.80
120.00 200.71
