# Time(ns)	Amplitude
0.00 199.70
1.01 199.73
2.02 200.24
3.03 200.02
4.03 200.14
5.04 200.41
6.05 199.78
7.06 199.69
8.07 199.67
9.08 200.38
10.08 199.96
11.09 199.94
12.10 200.06
13.11 199.86
14.12 200.18
15.13 199.41
16.13 200.38
17.14 200.30
18.15 200.28
19.16 204.80
20.17 209.29
21.18 210.65
22.18 210.86
23.19 210.28
24.20 210.01
25.21 209.09
26.22 208.58
27.23 207.83
28.24 207.08
29.24 205.92
30.25 205.79
31.26 206.23
32.27 207.11
33.28 207.14
34.29 207.28
35.29 206.67
36.30 206.08
37.31 204.95
38.32 204.68
39.33 204.04
40.34 204.41
41.34 203.49
42.35 203.66
43.36 203.06
44.37 202.59
45.38 202.73
46.39 202.38
47.39 201.68
48.40 201.96
49.41 201.66
50.42 206.30
51.43 207.95
52.44 208.79
53.45 208.88
54.45 209.10
55.46 208.10
56.47 207.43
57.48 206.82
58.49 205.95
59.50 205.45
60.50 205.21
61.51 204.50
62.52 204.31
63.53 203.70
64.54 203.35
65.55 203.40
66.55 202.86
67.56 202.21
68.57 202.18
69.58 201.84
70.59 201.17
71.60 201.89
72.61 201.79
73.61 201.33
74.62 201.06
75.63 201.05
76.64 201.33
77.65 200.42
78.66 200.93
79.66 201.23
80.67 200.63
81.68 201.02
82.69 200.34
83.70 199.96
84.71 204.79
85.71 206.85
86.72 208.07
87.73 208.10
88.74 208.32
89.75 207.38
90.76 206.86
91.76 206.07
92.77 205.56
93.78 204.77
94.79 204.60
95.80 204.05
96.81 204.38
97.82 203.72
98.82 203.07
99.83 203.15
100.84 202.03
101.85 201.76
102.86 202.59
103.87 204.46
104.87 206.64
105.88 206.55
106.89 206.61
107.90 205.47
108.91 205.55
109.92 205.01
110.92 204.28
111.93 204.16
112.94 203.88
113.95 203.64
114.96 203.51
115.97 202.34
116.97 202.88
117.98 202.14
118.99 202.24
120.00 201.92
