# Time(ns)	Amplitude
0.00 199.77
1.01 200.48
2.02 200.26
3.03 199.86
4.03 200.14
5.04 199.89
6.05 200.02
7.06 199.67
8.07 200.02
9.08 199.68
10.08 199.93
11.09 199.55
12.10 199.68
13.11 200.35
14.12 199.99
15.13 199.70
16.13 200.01
17.14 200.18
18.15 199.31
19.16 200.62
20.17 199.83
21.18 199.96
22.18 200.20
23.19 200.58
24.20 200.96
25.21 205.10
26.22 206.02
27.23 206.65
28.24 206.50
29.24 206.21
30.25 205.90
31.26 206.47
32.27 207.36
33.28 207.93
34.29 207.01
35.29 206.77
36.30 206.03
37.31 205.57
38.32 205.09
39.33 204.46
40.34 204.33
41.34 204.01
42.35 203.22
43.36 203.49
44.37 203.32
45.38 202.50
46.39 202.37
47.39 201.60
48.40 201.82
49.41 201.54
50.42 201.96
51.43 201.69
52.44 201.49
53.45 201.69
54.45 200.84
55.46 201.24
56.47 200.88
57.48 200.24
58.49 201.05
59.50 200.81
60.50 200.30
61.51 203.17
62.52 204.70
63.53 205.80
64.54 206.12
65.55 205.21
66.55 205.17
67.56 204.93
68.57 203.94
69.58 204.05
70.59 205.47
71.60 206.84
72.61 206.80
73.61 206.71
74.62 206.18
75.63 206.09
76.64 205.66
77.65 205.36
78.66 204.64
79.66 204.24
80.67 203.12
81.68 203.13
82.69 202.73
83.70 202.24
84.71 202.53
85.71 202.13
86.72 202.36
87.73 202.19
88.74 201.39
89.75 201.44
90.76 201.51
91.76 201.16
92.77 201.16
93.78 201.41
94.79 200.70
95.80 201.07
96.81 200.87
97.82 201.36
98.82 200.46
99.83 200.31
100.84 200.70
101.85 200.81
102.86 200.28
103.87 204.60
104.87 207.95
105.88 208.52
106.89 209.05
107.90 208.69
108.91 209.03
109.92 207.57
110.92 207.30
111.93 206.18
112.94 206.00
113.95 205.25
114.96 205.11
115.97 204.44
116.97 204.21
117.98 204.23
118.99 203.89
120.00 203.16
