# Time(ns)	Amplitude
0.00 199.65
1.01 199.92
2.02 199.83
3.03 200.23
4.03 199.55
5.04 199.96
6.05 199.51
7.06 199.84
8.07 199.60
9.08 200.30
10.08 199.97
11.09 199.57
12.10 200.42
13.11 199.57
14.12 200.23
15.13 199.56
16.13 200.50
17.14 200.05
18.15 200.62
19.16 200.14
20.17 200.25
21.18 199.95
22.18 200.50
23.19 200.09
24.20 199.36
25.21 202.18
26.22 206.88
27.23 209.70
28.24 209.98
29.24 209.82
30.25 209.22
31.26 209.54
32.27 208.22
33.28 206.93
34.29 211.14
35.29 214.04
36.30 214.68
37.31 214.71
38.32 213.60
39.33 212.19
40.34 211.83
41.34 210.84
42.35 209.31
43.36 209.42
44.37 208.17
45.38 207.69
46.39 206.64
47.39 205.04
48.40 205.41
49.41 205.18
50.42 204.43
51.43 203.35
52.44 203.45
53.45 203.16
54.45 202.93
55.46 202.65
56.47 202.56
57.48 202.11
58.49 202.15
59.50 201.71
60.50 202.13
61.51 201.15
62.52 201.31
63.53 201.71
64.54 207.08
65.55 208.96
66.55 209.41
67.56 209.29
68.57 208.67
69.58 207.96
70.59 207.93
71.60 207.01
72.61 206.66
73.61 205.43
74.62 205.26
75.63 204.15
76.64 204.39
77.65 204.01
78.66 203.85
79.66 203.38
80.67 202.35
81.68 202.74
82.69 202.52
83.70 201.75
84.71 204.24
85.71 207.39
86.72 208.17
87.73 208.19
88.74 208.09
89.75 208.32
90.76 206.87
91.76 206.58
92.77 205.69
93.78 205.48
94.79 204.60
95.80 204.51
96.81 203.91
97.82 203.61
98.82 203.42
99.83 202.43
100.84 205.10
101.85 206.45
102.86 206.78
103.87 206.19
104.87 206.39
105.88 206.01
106.89 205.39
107.90 204.77
108.91 204.22
109.92 204.26
110.92 203.93
111.93 203.36
112.94 202.84
113.95 202.62
114.96 202.43
115.97 202.58
116.97 201.81
117.98 201.99
118.99 201.07
120.00 201.10
