# Time(ns)	Amplitude
0.00 200.18
1.01 199.74
2.02 200.59
3.03 199.90
4.03 199.80
5.04 199.94
6.05 200.34
7.06 200.30
8.07 199.78
9.08 200.18
10.08 200.13
11.09 199.80
12.10 199.97
13.11 199.69
14.12 200.12
15.13 199.45
16.13 199.89
17.14 200.47
18.15 200.17
19.16 200.46
20.17 199.94
21.18 199.98
22.18 201.55
23.19 202.97
24.20 204.29
25.21 204.46
26.22 204.05
27.23 204.32
28.24 203.97
29.24 203.80
30.25 203.71
31.26 202.99
32.27 202.65
33.28 202.61
34.29 201.91
35.29 203.50
36.30 206.59
37.31 212.31
38.32 215.72
39.33 217.93
40.34 218.50
41.34 218.52
42.35 216.99
43.36 216.13
44.37 214.26
45.38 212.80
46.39 211.75
47.39 211.10
48.40 209.51
49.41 209.00
50.42 207.95
51.43 207.34
52.44 206.71
53.45 205.86
54.45 205.71
55.46 205.09
56.47 204.30
57.48 203.89
58.49 203.67
59.50 202.71
60.50 203.01
61.51 203.14
62.52 202.19
63.53 202.11
64.54 202.55
65.55 202.03
66.55 201.75
67.56 201.32
68.57 200.81
69.58 201.20
70.59 201.05
71.60 200.63
72.61 200.64
73.61 200.59
74.62 200.41
75.63 200.18
76.64 200.88
77.65 201.03
78.66 200.33
79.66 200.39
80.67 199.72
81.68 200.29
82.69 200.35
83.70 200.41
84.71 200.35
85.71 200.35
86.72 199.99
87.73 200.15
88.74 200.26
89.75 200.11
90.76 200.32
91.76 200.20
92.77 200.02
93.78 200.16
94.79 200.28
95.80 199.95
96.81 199.69
97.82 199.75
98.82 200.32
99.83 199.95
100.84 199.60
101.85 200.09
102.86 199.67
103.87 199.93
104.87 200.26
105.88 200.17
106.89 200.80
107.90 204.23
108.91 206.46
109.92 206.37
110.92 206.61
111.93 206.81
112.94 205.92
113.95 204.80
114.96 204.49
115.97 205.25
116.97 203.92
117.98 203.92
118.99 203.46
120.00 203.51
