# Time(ns)	Amplitude
0.00 199.89
1.01 200.18
2.02 199.61
3.03 200.13
4.03 200.26
5.04 199.97
6.05 199.86
7.06 200.02
8.07 200.31
9.08 199.87
10.08 199.48
11.09 199.89
12.10 199.97
13.11 199.99
14.12 200.32
15.13 200.21
16.13 199.72
17.14 200.28
18.15 199.67
19.16 206.96
20.17 208.88
21.18 210.37
22.18 210.54
23.19 210.43
24.20 208.89
25.21 208.66
26.22 208.17
27.23 207.14
28.24 207.04
29.24 205.79
30.25 205.09
31.26 204.95
32.27 203.96
33.28 204.43
34.29 203.58
35.29 203.60
36.30 203.22
37.31 203.00
38.32 204.53
39.33 206.52
40.34 206.25
41.34 206.23
42.35 206.77
43.36 205.39
44.37 205.95
45.38 207.36
46.39 210.89
47.39 211.94
48.40 212.07
49.41 212.24
50.42 211.11
51.43 210.15
52.44 208.43
53.45 208.36
54.45 208.07
55.46 207.11
56.47 209.97
57.48 213.23
58.49 215.28
59.50 215.45
60.50 214.55
61.51 213.83
62.52 211.87
63.53 212.40
64.54 214.71
65.55 215.27
66.55 215.86
67.56 214.51
68.57 213.65
69.58 212.41
70.59 211.41
71.60 209.70
72.61 209.79
73.61 208.86
74.62 207.56
75.63 206.56
76.64 206.41
77.65 205.89
78.66 205.03
79.66 204.71
80.67 204.02
81.68 203.77
82.69 203.80
83.70 203.53
84.71 202.40
85.71 202.39
86.72 202.20
87.73 201.99
88.74 202.17
89.75 201.65
90.76 202.05
91.76 201.69
92.77 201.36
93.78 200.94
94.79 201.35
95.80 201.07
96.81 200.69
97.82 200.64
98.82 200.05
99.83 201.16
100.84 200.84
101.85 200.08
102.86 200.37
103.87 199.86
104.87 200.38
105.88 200.31
106.89 200.42
107.90 200.43
108.91 199.98
109.92 200.12
110.92 199.99
111.93 200.29
112.94 200.25
113.95 200.21
114.96 199.57
115.97 200.16
116.97 199.82
117.98 200.32
118.99 199.90
120.00 200.44
