# Time(ns)	Amplitude
0.00 199.85
1.01 199.70
2.02 199.57
3.03 200.59
4.03 200.07
5.04 199.65
6.05 200.02
7.06 200.17
8.07 200.49
9.08 200.15
10.08 199.77
11.09 200.25
12.10 199.56
13.11 199.90
14.12 199.77
15.13 200.74
16.13 199.88
17.14 200.22
18.15 200.31
19.16 201.59
20.17 204.29
21.18 205.87
22.18 205.81
23.19 206.41
24.20 205.79
25.21 209.95
26.22 212.68
27.23 212.73
28.24 212.27
29.24 211.97
30.25 210.67
31.26 210.12
32.27 209.62
33.28 207.87
34.29 207.48
35.29 207.08
36.30 205.55
37.31 205.69
38.32 204.71
39.33 205.07
40.34 204.27
41.34 203.61
42.35 203.52
43.36 202.77
44.37 202.56
45.38 202.58
46.39 202.43
47.39 201.91
48.40 201.74
49.41 201.80
50.42 201.14
51.43 206.04
52.44 207.99
53.45 208.85
54.45 209.76
55.46 209.12
56.47 208.77
57.48 208.00
58.49 207.85
59.50 206.44
60.50 206.23
61.51 205.88
62.52 204.35
63.53 203.95
64.54 204.04
65.55 204.12
66.55 203.02
67.56 202.91
68.57 202.35
69.58 202.17
70.59 201.88
71.60 202.49
72.61 201.94
73.61 201.06
74.62 201.13
75.63 201.19
76.64 201.14
77.65 201.50
78.66 200.14
79.66 200.48
80.67 201.14
81.68 204.57
82.69 208.35
83.70 210.17
84.71 210.70
85.71 210.32
86.72 209.56
87.73 208.72
88.74 208.29
89.75 207.38
90.76 206.68
91.76 206.08
92.77 205.45
93.78 205.08
94.79 204.41
95.80 204.37
96.81 206.59
97.82 207.89
98.82 208.11
99.83 206.93
100.84 207.31
101.85 207.03
102.86 206.23
103.87 205.72
104.87 205.30
105.88 204.26
106.89 204.42
107.90 204.22
108.91 202.99
109.92 203.04
110.92 202.69
111.93 202.46
112.94 202.07
113.95 201.64
114.96 201.78
115.97 201.36
116.97 201.32
117.98 200.97
118.99 201.53
120.00 200.94
